Sector: Automobile & Ancillaries,
Date: 13-Aug-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Hindustan Motors Ltd.,HINDMOTORS,Automobiles - Passenger Cars,668.96,1,2024-03,,668.96,2024-06,4.12,34.5,2024-06,19.39,1.35,38.72,1,2023-03,-1.11,0,-51.89,"HINDMOTORS,"
Munjal Showa Ltd.,MUNJALSHOW,Auto Ancillary,658.72,1,2024-03,0,640.64,2024-06,1195.61,29.92,2024-06,22.02,,0.97,1,2024-03,0,4.68,5.55,"MUNJALSHOW,"
Shivam Autotech Ltd.,SHIVAMAUTO,Auto Ancillary,642.4,1,2024-03,383.54,1025.18,2024-06,474.64,-47.9,2024-06,0,,11.56,1,2023-03,4.03,-28.56,3.26,"SHIVAMAUTO,"
High Energy Batteries (India) Ltd.,504176,Batteries,641.59,1,2024-03,4.77,644.59,2024-06,71.81,14.1,2024-06,45.52,0.42,7.08,1,2024-03,0.05,21.29,26.85,"504176,"
Remsons Industries Ltd.,REMSONSIND,Auto Ancillary,632.53,2,2024-03,60.5,644.72,2024-03,312.3,13.32,2024-03,47.49,,5.68,2,2023-03,1.82,21.8,16.27,"REMSONSIND,"
Uravi T And Wedge Lamps Ltd.,URAVI,Auto Ancillary,583.33,1,2024-03,24.19,605.74,2024-03,41.99,2.14,2024-03,273.48,,22.86,1,2023-03,0.96,3.77,7.43,"URAVI,"
Uni Abex Alloy Products Ltd.,504605,Castings/Forgings,537.45,1,2024-03,16.95,531.1,2024-06,178.17,34.13,2024-06,15.75,0.23,4.46,1,2023-03,0.13,25.13,31.39,"504605,"
Autoline Industries Ltd.,AUTOIND,Auto Ancillary,519.77,2,2024-03,192.17,692.87,2024-06,655.89,19.87,2024-06,25.55,1.67,3.71,2,2023-03,2.3,15.88,12.07,"AUTOIND,"
Bharat Seats Ltd.,523229,Auto Ancillary,515.43,1,2024-03,88.39,603.45,2024-06,1112.91,27,2024-06,19.09,6,2.97,1,2024-03,0.53,16,17.91,"523229,"
Synergy Green Industries Ltd.,SGIL,Castings/Forgings,508.82,1,2024-03,79.93,578.39,2024-03,326.31,11.56,2024-03,44.01,2.14,10.9,1,2024-03,1.71,28.27,23.64,"SGIL,"
Menon Pistons Ltd.,531727,Auto Ancillary,444.46,2,2024-03,20.45,462.15,2024-03,255.61,26.45,2024-03,16.8,,3.2,2,2024-03,0.15,20.61,25.31,"531727,"
Kinetic Engineering Ltd.,500240,Auto Ancillary,442.12,2,2024-03,33.3,465.75,2024-03,143.94,4.97,2024-03,87.79,,7.39,2,2023-03,1.97,0,7.15,"500240,"
Galaxy Bearings Ltd.,526073,Bearings,437.36,1,2024-03,15.46,452.82,2024-06,120.93,18.69,2024-06,23.4,0.68,4.53,1,2023-03,0.05,23.97,31.41,"526073,"
Indo-National Ltd.,NIPPOBATRY,Batteries,433.84,2,2024-03,139.79,541.35,2024-06,629.91,149.73,2024-06,3.02,,1.18,2,2023-03,0.57,-3.39,0.87,"NIPPOBATRY,"
Thaai Casting Ltd.,TCL,Castings/Forgings,428.94,1,,,428.94,,,,-0,,,18.54,1,-0,,,,"TCL,"
Triton Valves Ltd.,505978,Auto Ancillary,426.03,2,2024-03,119.74,514.42,2024-06,428.06,3.83,2024-06,111.15,,4.08,2,2023-03,1.83,-11.39,1.08,"505978,"
Panasonic Energy India Company Ltd.,504093,Batteries,401.06,1,2024-03,0,391.28,2024-06,278.59,13.19,2024-06,30.4,1.49,3.75,1,2024-03,0,11.97,16.14,"504093,"
UCAL Ltd.,UCAL,Auto Ancillary,380.24,2,2024-03,202.14,575.7,2024-03,723.15,-25.25,2024-03,0,,1.02,2,2023-03,0.52,0.22,4.7,"UCAL,"
Nitin Castings Ltd.,508875,Castings/Forgings,375.29,1,2024-03,4.92,379.82,2024-03,148.75,12.13,2024-03,30.95,0.73,5.23,1,2023-03,0.16,8.5,13.5,"508875,"
SKP Bearing Industries Ltd.,SKP,Bearings,353.58,1,2024-03,25.2,378.77,2024-03,49.6,13.41,2024-03,26.36,,6.68,1,2024-03,0.48,28.5,31.03,"SKP,"
Sintercom India Ltd.,SINTERCOM,Auto Ancillary,350.29,1,2023-09,28.61,378.17,2024-06,89.58,1.21,2024-06,288.54,,3.77,1,2023-03,0.31,-0.01,3.69,"SINTERCOM,"
GP Petroleums Ltd.,GULFPETRO,Lubricants,347.31,1,2024-03,6.32,353.63,2024-06,643.7,29.29,2024-03,12.53,1.39,1.15,1,2023-03,0.07,9.55,11.73,"GULFPETRO,"
Investment & Precision Castings Ltd.,504786,Castings/Forgings,345.38,2,2024-03,74.24,416.98,2024-06,165.79,6.79,2024-06,50.88,,3.93,2,2024-03,0.87,9.5,12.38,"504786,"
Talbros Engineering Ltd.,538987,Auto Ancillary,337.66,1,2024-03,112.53,449.97,2024-06,417.01,18,2024-06,18.76,0.73,2.41,1,2023-03,0.85,26.35,22.78,"538987,"
Competent Automobiles Company Ltd.,531041,Automobiles - Dealers & Distributors,332.16,1,2024-03,262.81,579.86,2024-03,2117.28,27.57,2024-03,12.05,,0.97,1,2023-03,0.54,8.3,11.48,"531041,"
Sundaram Brake Linings Ltd.,SUNDRMBRAK,Auto Ancillary,325.11,1,2024-03,44.23,369.01,2024-06,342.9,8.09,2024-06,40.2,5.41,3.37,1,2024-03,0.47,11.19,11.36,"SUNDRMBRAK,"
Captain Technocast Ltd.,540652,Castings/Forgings,316.51,1,2024-03,8.51,325.02,2024-03,62.67,3.7,2024-03,85.45,,15.75,2,2023-03,0.48,15.62,18.48,"540652,"
Magna Electro Castings Ltd.,517449,Castings/Forgings,315.8,1,2024-03,0,293.23,2024-06,150.47,18.1,2024-06,17.44,3.01,2.74,1,2024-03,0,14.91,20.33,"517449,"
Rane Engine Valve Ltd.,RANEENGINE,Auto Ancillary,302.26,1,2024-03,121.76,421.54,2024-06,565.86,12.11,2024-06,24.96,0.94,2.45,1,2024-03,1.01,10.21,10.94,"RANEENGINE,"
Jay Ushin Ltd.,513252,Auto Ancillary,295.63,1,2024-03,133.05,428.2,2024-03,726.25,14.29,2024-03,20.69,4.61,2.7,1,2023-03,1,14.63,16.61,"513252,"
Emmforce Autotech Ltd.,544166,Auto Ancillary,293.86,1,,,293.86,2024-03,81.29,8.95,2024-03,32.84,,,1,-0,,,,"544166,"
Omax Autos Ltd.,OMAXAUTO,Auto Ancillary,285.96,1,2024-03,110.16,315.52,2024-06,368.44,15.47,2024-06,18.49,,0.95,1,2024-03,0.37,4,10.85,"OMAXAUTO,"
Kalyani Cast-Tech Ltd.,544023,Castings/Forgings,282.05,1,2024-03,7.7,289.75,2024-03,94.48,9.6,2024-03,29.37,,6.36,1,2023-03,0.24,78.64,84,"544023,"
PPAP Automotive Ltd.,PPAP,Auto Ancillary,279.27,2,2024-03,159.28,436.51,2024-06,529.14,-8.78,2024-06,0,,0.99,2,2023-03,0.51,-1.99,1.62,"PPAP,"
Tunwal E-Motors Ltd.,TUNWAL,Automobile Two & Three Wheelers,266.27,1,2024-03,20.52,284.15,,,,2024-03,22.54,,1.97,1,2024-03,1,82.17,52.37,"TUNWAL,"
Tirupati Forge Ltd.,TIRUPATIFL,Forgings,265.84,1,2024-03,11.07,276.9,2024-06,118.18,8.11,2024-06,32.78,0.75,5.06,1,2023-03,0.25,29.91,33.41,"TIRUPATIFL,"
Bimetal Bearings Ltd.,505681,Bearings,252.62,2,2024-03,5.43,256.92,2024-03,233.67,7,2024-03,24.81,,1.15,2,2024-03,0.02,4.81,6.38,"505681,"
Goldstar Power Ltd.,GOLDSTAR,Batteries,251.54,1,2024-03,18.22,269.76,2024-03,50.17,4.04,2024-03,62.18,0.93,8.53,1,2023-03,0.54,16.73,17.2,"GOLDSTAR,"
IP Rings Ltd.,523638,Auto Ancillary,219.61,2,2024-03,83.27,296.53,2024-06,322.57,-1.22,2024-06,0,,2.07,2,2024-03,0.79,-2.98,4.14,"523638,"
Universal Auto Foundry Ltd.,539314,Castings/Forgings,197.77,1,2024-03,36.95,234.7,2024-06,190.51,2.4,2024-06,82.34,,2.86,1,2024-03,0.54,7.76,8.56,"539314,"
Gujarat Intrux Ltd.,517372,Castings/Forgings,197.25,1,2024-03,,169.36,2024-06,59.9,8.48,2024-06,23.27,2.15,3.05,1,2023-03,0,10.3,13.83,"517372,"
Shigan Quantum Technologies Ltd.,SHIGAN,Auto Ancillary,186.92,1,2024-03,44.68,231.6,2024-03,151.94,5.38,2024-03,34.72,,2.82,2,2023-03,0.65,6.81,9.36,"SHIGAN,"
Samkrg Pistons & Rings Ltd.,520075,Auto Ancillary,186.05,1,2024-03,30.07,216.12,2024-06,248.15,13.36,2024-06,13.92,,0.98,1,2023-03,0.1,8.35,11.6,"520075,"
Kalyani Forge Ltd.,KALYANIFRG,Forgings,181.92,1,2024-03,60.91,236.9,2024-06,234.18,3.87,2024-06,47.03,,2.21,1,2023-03,0.36,3.46,6.18,"KALYANIFRG,"
Setco Automotive Ltd.,SETCO,Auto Ancillary,179.52,2,2024-03,987.62,1152.73,2024-03,629.74,-135.14,2024-03,0,,-0.36,2,2023-03,-2.44,0,-1.2,"SETCO,"
Machino Plastics Ltd.,523248,Auto Ancillary,177.17,1,2024-03,88.29,265.15,2024-06,344.36,4.32,2024-06,41.01,0.74,3.83,1,2024-03,1.97,8.6,9.11,"523248,"
Hilton Metal Forging Ltd.,HILTON,Forgings,175.25,1,2024-03,51.18,226.43,2024-06,144.42,5.56,2024-06,31.5,0.37,1.76,1,2023-03,0.59,8.75,10.03,"HILTON,"
Him Teknoforge Ltd.,505712,Auto Ancillary,173.05,1,2024-03,149.48,320.04,2024-06,379.7,7.85,2024-06,22.04,11.07,0.95,1,2023-03,0.85,6.36,10.59,"505712,"
Bharat Gears Ltd.,BHARATGEAR,Auto Ancillary,167.52,1,2024-03,93.44,251.88,2024-06,658.58,-10.79,2024-06,0,,1.54,1,2024-03,0.84,-8.43,2.16,"BHARATGEAR,"
Pritika Engineering Components Ltd.,PRITIKA,Auto Ancillary,156.41,2,2024-03,60.25,214.79,2024-06,88.71,3.38,2024-06,46.3,,3.84,2,2024-03,1.52,10.01,10.52,"PRITIKA,"
Simplex Castings Ltd.,513472,Castings/Forgings,152.68,1,2024-03,71.76,221.33,2024-06,114.93,3.57,2024-06,42.78,8.66,3.78,1,2023-03,2.15,-43.5,-9.99,"513472,"
Samrat Forgings Ltd.,543229,Forgings,151,1,2024-03,76.2,225.75,2024-03,162.03,2.97,2024-03,50.77,1.67,4.78,1,2023-03,2.09,18.81,15.27,"543229,"
New Swan Multitech Ltd.,544082,Auto Ancillary,147.55,1,2024-03,36.15,183.7,2024-03,152.52,9.38,2024-03,15.72,,1.96,2,2023-03,1.31,39.9,25.28,"544082,"
Sal Automotive Ltd.,539353,Auto Ancillary,140.78,1,2024-03,24.51,165.29,2024-06,322.8,4.8,2024-06,29.33,4.41,3.49,1,2023-03,1.03,14.4,13.78,"539353,"
SNL Bearings Ltd.,505827,Bearings,139.08,1,2024-03,0.03,122.13,2024-06,48.08,8.76,2024-06,15.88,,2.24,1,2023-03,0,15.98,21.73,"505827,"
Sharp Chucks & Machines Ltd.,SCML,Castings/Forgings,137.73,1,2024-03,83.87,221.59,2024-03,201.66,6.1,2024-03,22.56,,2.05,1,2023-03,1.73,10.17,10.73,"SCML,"
Vishal Bearings Ltd.,539398,Bearings,134.62,1,2024-03,49.32,183.27,2024-06,93.73,-1.39,2024-03,121.78,,3.8,1,2024-03,1.39,3.21,6.19,"539398,"
Bhagwati Autocast Ltd.,504646,Castings/Forgings,131.3,1,2024-03,8.4,136.46,2024-06,130.88,7.37,2024-06,17.82,0.38,3.03,1,2023-03,0.31,25.14,26.62,"504646,"
Krishanveer Forge Ltd.,513369,Forgings,126.59,1,2024-03,-1.14,124.26,2024-06,89.84,4.59,2024-06,27.57,0.89,3.1,1,2023-03,-0.04,4.78,8.2,"513369,"
National Fittings Ltd.,531289,Castings/Forgings,119.67,1,2024-03,15.38,135.05,2024-06,74.25,11.94,2024-06,10.02,,1.81,1,2023-03,0.37,8.24,10.51,"531289,"
Akar Auto Industries Ltd.,530621,Auto Ancillary,110.95,1,2024-03,78.08,185.67,2024-03,373.82,5.5,2024-03,20.21,2.48,2.49,1,2023-03,1.64,19.1,17.61,"530621,"
Creative Castings Ltd.,539527,Castings/Forgings,109.91,1,2024-03,0.08,109.99,2024-06,54.41,4.96,2024-06,22.17,2.41,2.75,1,2023-03,0,14.54,19.65,"539527,"
Porwal Auto Components Ltd.,532933,Auto Ancillary,100.28,1,2024-03,5.73,105.88,2024-03,146.38,4.36,2024-03,26.01,,1.6,1,2023-03,0.11,-1.74,2.49,"532933,"
Simmonds Marshall Ltd.,507998,Fasteners,98.63,2,2024-03,47.84,146.32,2024-03,192.04,3.19,2024-03,30.23,,2.75,2,2023-03,1.45,-8.17,7.59,"507998,"
Ganga Forging Ltd.,GANGAFORGE,Forgings,96.25,1,2024-03,9.99,106.24,2024-06,35.86,0.63,2024-06,153.51,7.63,3.32,1,2023-03,1.07,13.29,6.64,"GANGAFORGE,"
NRB Industrial Bearings Ltd.,NIBL,Bearings,94.55,2,2024-03,114.62,208.82,2024-06,70.08,-27.79,2024-06,0,,-1.94,2,2024-03,-2.82,0,-17.71,"NIBL,"
Welcast Steels Ltd.,504988,Castings/Forgings,93.43,1,2024-03,0,89.61,2024-06,96.09,4.07,2024-06,22.93,0.98,2.35,1,2024-03,0,13.88,19.34,"504988,"
Auto Pins (India) Ltd.,531994,Auto Ancillary,91.6,1,2024-03,3.9,95.5,2024-03,64.6,1.03,2024-03,88.5,3.97,14.4,1,2023-03,0.36,12.46,14.18,"531994,"
Rasandik Engineering Industries India Ltd.,522207,Auto Ancillary,90.49,1,2024-03,40.44,130.63,2024-03,86.25,7.13,2024-03,12.69,0.73,0.9,1,2024-03,0.4,7.36,10.36,"522207,"
Arabian Petroleum Ltd.,ARABIAN,Lubricants,87.68,1,2024-03,35.12,122.8,2024-03,261.85,6.8,2024-03,12.88,,2.07,1,2023-03,1.74,24.83,16.97,"ARABIAN,"
Krypton Industries Ltd.,523550,Tyres & Allied,82.94,2,2024-03,16.35,98.49,2024-06,46.37,1.21,2024-06,66.14,35.84,2.55,2,2023-03,0.47,3.3,5.95,"523550,"
Bombay Cycle & Motor Agency Ltd.,501430,Automobile Two & Three Wheelers,77.6,2,2024-03,0.61,77.25,2024-06,9.63,3.44,2024-06,24.84,,2.73,2,2024-03,0.02,13.16,17.23,"501430,"
Pattech Fitwell Tube Components Ltd.,PATTECH,Forgings,77.57,1,2024-03,10.83,88.4,2024-03,37.72,1.44,2024-03,53.83,,4.02,1,2023-03,2.19,8.33,6.57,"PATTECH,"
Kranti Industries Ltd.,542459,Auto Ancillary,76.7,2,2024-03,38.99,115.55,2024-03,90.28,0.08,2024-03,141.78,3.35,2.71,2,2023-03,1.08,21.05,18.13,"542459,"
GS Auto International Ltd.,513059,Auto Ancillary,75.91,1,2024-03,33.83,108.72,2024-03,150.7,0.69,2024-03,109.86,23.9,3.48,1,2023-03,1.73,-12.33,0.19,"513059,"
Hindustan Hardy Ltd.,505893,Auto Ancillary,75.69,1,2024-03,4.09,75.62,2024-06,67.97,4.05,2024-06,18.69,0.56,3.14,1,2023-03,0.21,22.91,25.88,"505893,"
Smiths & Founders (India) Ltd.,513418,Forgings,74.66,1,2023-09,2.76,77.42,2024-06,11.53,0.76,2024-06,98.37,2.6,17.93,1,2023-03,0.93,8.07,9.57,"513418,"
Austin Engineering Company Ltd.,522005,Bearings,71.66,2,2024-03,1.13,72.79,2024-03,111.38,3.67,2024-03,19.49,0.47,1.18,2,2023-03,0,7.86,9.33,"522005,"
Viaz Tyres Ltd.,VIAZ,Tyres & Allied,70.69,1,2024-03,13.54,84.23,2024-03,50.37,2.37,2024-03,29.8,,2.27,1,2023-03,0.35,10.88,11.74,"VIAZ,"
SM Auto Stamping Ltd.,543065,Auto Ancillary,70.31,1,2024-03,5.52,75.81,2024-03,67.56,3,2024-03,23.41,2.45,3.99,2,2024-03,0.28,15.4,23,"543065,"
Jagan Lamps Ltd.,530711,Auto Ancillary,66.03,1,2024-03,5.47,71.14,2024-06,51.35,2.79,2024-06,23.63,0.6,2.18,1,2023-03,0.21,10.12,12.56,"530711,"
Mandeep Auto Industries Ltd.,MANDEEP,Auto Ancillary,55.77,1,,,55.77,2024-03,24.7,2.13,2024-03,26.15,,5.4,1,-0,,,,"MANDEEP,"
ASL Industries Ltd.,ASLIND,Auto Ancillary,55.21,1,2024-03,,55.21,2024-03,0,0.36,2024-03,153.79,7.03,1.59,1,2023-03,0,4.81,6.43,"ASLIND,"
EL Forge Ltd.,531144,Forgings,46.1,1,2024-03,,42.55,2024-06,67.12,71.1,2024-06,0.65,0.05,2.01,1,2023-03,-0.28,0,0,"531144,"
Benara Bearings And Pistons Ltd.,541178,Bearings,27.25,1,2024-03,60.02,87.27,2024-03,15.05,-3.13,2024-03,0,,1.43,2,2023-03,2.88,-32.97,-11.79,"541178,"
Sibar Auto Parts Ltd.,520141,Auto Ancillary,21.52,1,2024-03,1.25,22.77,2024-03,19.88,-1.39,2024-03,0,0,2.22,1,2023-03,0.35,0.53,4.62,"520141,"
Deccan Bearings Ltd.,505703,Bearings,18.25,1,2024-03,,18.18,2024-06,0,-0.16,2024-06,0,0,87.41,1,2023-03,0,-65.73,-65.7,"505703,"
Metalyst Forgings Ltd.,METALFORGE,Forgings,17.86,1,2023-03,3761.47,3768.25,2023-06,259.79,-315.85,2023-06,0,0,-0.01,1,2023-03,-1.49,0,-22.43,"METALFORGE,"
Amforge Industries Ltd.,513117,Auto Ancillary,16.44,1,2024-03,0.71,16.66,2024-06,0,-0.33,2024-06,0,0,1.28,1,2024-03,0.06,-2.14,2.27,"513117,"
Galaxy Agrico Exports Ltd.,531911,Bearings,11.88,1,2024-03,1.63,13.27,2024-06,7,-0.36,2024-06,0,,3.97,1,2023-03,0.23,-11.43,-7.67,"531911,"
Innovative Tyres & Tubes Ltd.,INNOVATIVE,Tyres & Allied,10.17,1,2024-03,34.81,44.98,2024-03,14.18,34.5,2024-03,0.29,,-0.2,1,2023-03,-0.74,0,-480.42,"INNOVATIVE,"
Naksh Precious Metals Ltd.,539402,Automobiles - Dealers & Distributors,9.12,1,2024-03,0.06,9.18,2024-03,0.46,0.03,2024-03,276.4,,1.53,2,2023-03,1,-1.75,-0.82,"539402,"
Govind Rubber Ltd.,509148,Tyres & Allied,6.07,1,2023-03,29.86,34.99,2020-03,0.41,163.44,2020-03,0.04,0,,1,2023-03,0.96,-15.72,8.16,"509148,"
Lakshmi Precision Screws Ltd.,LAKPRE,Fasteners,6.06,1,2017-03,260.74,261.58,2017-12,250.6,-33.16,2017-12,0,,,1,2017-03,11.16,-93.43,-0.14,"LAKPRE,"
Spectra Industries Ltd.,513687,Auto Ancillary,3.63,1,2023-12,57.25,60.88,2023-12,0,-2.47,2023-12,0,0,-0.06,1,2023-03,-0.64,0,0,"513687,"
Carnation Industries Ltd.,530609,Castings/Forgings,2.17,1,2024-03,1.92,4.07,2024-03,0,-0.49,2024-03,0,0,-0.75,1,2023-03,-0.72,0,0,"530609,"
Hindusthan Udyog Ltd.,513039,Castings/Forgings,2.05,2,2024-03,9.96,11.21,2024-03,0,-4.08,2024-03,0.01,0,0,2,2023-03,0.08,27.34,26.25,"513039,"
India Radiators Ltd.,505100,Auto Ancillary,0.73,1,2024-03,,0.73,2024-06,0.06,-0.6,2024-03,0,0,-0.13,1,2023-03,0,0,0,"505100,"
