Sector: Capital Goods,
Date: 13-Aug-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Morganite Crucible (India) Ltd.,523160,Refractories,814.86,1,2024-03,0,764.85,2024-03,167.93,23.49,2024-03,34.7,2.97,6.35,1,2024-03,0,18.4,25.8,"523160,"
Concord Control Systems Ltd.,543619,Engineering - Industrial Equipments,807.12,1,2024-03,2.71,809.83,2024-03,65.52,13.04,2024-03,61.89,,24.18,2,2023-03,0.13,37.97,42.92,"543619,"
Veljan Denison Ltd.,505232,Compressors / Pumps,789.19,2,2024-03,6.94,756.33,2024-03,137.69,21.95,2024-03,35.75,,3.81,2,2023-03,0.05,8.65,11.51,"505232,"
Virtuoso Optoelectronics Ltd.,543597,Electric Equipment,766.59,1,2024-03,134.97,901.56,2024-03,531.08,10.13,2024-03,75.69,,4.05,1,2023-03,0.94,13.52,18.32,"543597,"
Artemis Electricals And Projects Ltd.,542670,Electric Equipment,750.35,2,2024-03,12.24,762.5,2024-03,41.36,3.9,2024-03,192.4,,9.56,2,2023-03,0.37,8.66,8.99,"542670,"
Supreme Power Equipment Ltd.,SUPREMEPWR,Electric Equipment,745.24,1,2024-03,5.91,751.15,2024-03,107.18,14,2024-03,53.22,,9.14,2,2023-03,1.11,61.35,47.28,"SUPREMEPWR,"
Forbes & Company Ltd.,502865,Engineering - Industrial Equipments,728.19,2,2024-03,65.81,759.54,2024-06,264.96,29.02,2024-06,188.16,,8.7,2,2024-03,0.84,15.67,12.33,"502865,"
Lokesh Machines Ltd.,LOKESHMACH,Engineering,722.3,1,2024-03,118.05,831.86,2024-03,293.54,13.85,2024-03,52.16,4.56,3.69,1,2023-03,0.55,6.28,10.45,"LOKESHMACH,"
Shivalic Power Control Ltd.,SPCL,Electric Equipment,704.66,1,2024-03,31.95,736.61,2024-03,102.18,11.21,2024-03,62.84,,6.45,1,2023-03,1.02,36.82,26.8,"SPCL,"
Kaycee Industries Ltd.,504084,Electric Equipment,690.33,1,2024-03,0,682.38,2024-06,50.1,5.13,2024-06,134.52,4.95,24.77,1,2024-03,0,20.61,29.17,"504084,"
Megatherm Induction Ltd.,MEGATHERM,Engineering - Industrial Equipments,687.88,1,2024-03,36.16,663.42,2024-03,306.26,20.72,2024-03,33.19,,5.72,1,2024-03,0.3,24.24,27.03,"MEGATHERM,"
Atmastco Ltd.,ATMASTCO,Engineering - Industrial Equipments,686.88,1,2024-03,70.9,757.79,2024-03,224.01,16.71,2024-03,41.12,,6.02,2,2023-03,1.31,26.57,25.66,"ATMASTCO,"
RBM Infracon Ltd.,RBMINFRA,Engineering,646.29,1,2024-03,2.19,648.48,2024-03,129.73,11.09,2024-03,58.26,,7.15,1,2023-03,0.47,18.49,19.88,"RBMINFRA,"
Affordable Robotic & Automation Ltd.,541402,Engineering,620.74,1,2024-03,46.22,666.96,2024-03,150.07,6.07,2024-03,102.25,,6.16,2,2023-03,0.64,3.83,8,"541402,"
Sahaj Solar Ltd.,SAHAJSOLAR,Engineering - Industrial Equipments,598.19,1,2024-03,56.79,643.15,,,,2024-03,48.78,,9.52,2,2024-03,1.72,54.08,39.65,"SAHAJSOLAR,"
Orient Ceratech Ltd.,ORIENTCER,Refractories,597.36,2,2024-03,57.62,649.36,2024-03,313.37,19.02,2024-03,31.41,,2.17,2,2023-03,0.06,5.6,7.86,"ORIENTCER,"
Focus Lighting & Fixtures Ltd.,FOCUS,Electric Equipment,581.08,2,2024-03,12.84,593.92,2024-06,227.4,38.76,2024-06,14.84,0.47,4.21,2,2023-03,0.03,36.25,46.3,"FOCUS,"
Artson Engineering Ltd.,522134,Engineering - Industrial Equipments,575.03,1,2024-03,60.28,635.18,2024-06,111.21,4.53,2024-06,127.05,,-59.7,1,2023-03,-3.88,0,-22.4,"522134,"
Birla Precision Technologies Ltd.,522105,Engineering - Industrial Equipments,544.46,2,2024-03,43.74,563.4,2024-03,225.54,9.43,2024-03,57.72,,3.75,2,2023-03,0.25,11.27,14.86,"522105,"
Sealmatic India Ltd.,543782,Engineering - Industrial Equipments,538.7,1,2024-03,3.36,525.49,2024-03,71.02,9.86,2024-03,54.66,,6.14,1,2024-03,0.04,11.83,16.1,"543782,"
Taylormade Renewables Ltd.,541228,Electric Equipment,536.62,1,2024-03,7.05,543.66,2024-03,46.9,10.61,2024-03,50.58,3.32,13.83,1,2023-03,0.17,10.28,13.56,"541228,"
TRF Ltd.,TRF,Engineering - Industrial Equipments,535.91,2,2024-03,119.17,582.88,2024-06,143.67,36.93,2024-06,17.38,1,-1.42,2,2024-03,3.05,0,38.69,"TRF,"
Pavna Industries Ltd.,PAVNAIND,Engineering - Industrial Equipments,519.33,2,2024-03,120.95,639.93,2024-03,316.88,11.98,2024-03,49.17,,7.11,2,2023-03,2.22,14.9,12.46,"PAVNAIND,"
Modison Ltd.,MODISONLTD,Electric Equipment,506.54,2,2024-03,31.71,537.02,2024-03,404.56,21.36,2024-03,23.71,6.99,2.49,2,2024-03,0.16,10.96,15.03,"MODISONLTD,"
Mazda Ltd.,MAZDA,Engineering - Industrial Equipments,497.6,1,2024-03,,483.29,2024-06,210.41,26.72,2024-06,18.62,0.89,2.31,1,2023-03,0,15.22,20.78,"MAZDA,"
International Conveyors Ltd.,INTLCONV,Engineering - Industrial Equipments,491,2,2024-03,124.62,612.25,2024-03,133.93,62.39,2024-03,7.87,0.19,1.8,2,2023-03,0.3,13.44,15.95,"INTLCONV,"
RM Drip and Sprinklers System Ltd.,RMDRIP,Engineering - Industrial Equipments,483.36,1,2024-03,5.8,489.17,2024-03,50.27,5.41,2024-03,89.35,,9.55,1,2023-03,0.59,0.23,5.1,"RMDRIP,"
United Drilling Tools Ltd.,UNIDT,Engineering - Industrial Equipments,477.53,2,2024-03,32.54,510.07,2024-03,125.69,9.98,2024-03,50.91,,1.89,2,2023-03,0.02,4.22,6.14,"UNIDT,"
Ador Fontech Ltd.,530431,Electrodes & Welding Equipment,475.65,2,2024-03,,429.82,2024-06,203.93,22.7,2024-06,20.95,1.03,3.49,2,2023-03,0,14.08,21.79,"530431,"
JostS Engineering Company Ltd.,505750,Engineering - Industrial Equipments,474.98,2,2024-03,15.77,486.48,2024-06,205.69,12.36,2024-06,38.43,1.22,7.71,2,2023-03,0.14,20.5,26.52,"505750,"
Pradeep Metals Ltd.,513532,Engineering - Industrial Equipments,470.35,2,2024-03,72.07,537.22,2024-06,288.74,27.24,2024-06,17.27,0.91,3.89,2,2024-03,0.63,21.39,20.11,"513532,"
BEW Engineering Ltd.,BEWLTD,Engineering,467.37,1,2024-03,65.82,533.19,2024-03,120.76,13.56,2024-03,34.47,0.57,4.3,1,2023-03,1.58,31.86,24.91,"BEWLTD,"
S&S Power Switchgear Ltd.,517273,Electric Equipment,467,2,2024-03,57.34,514.95,2024-03,159.38,4.32,2024-03,161.82,,5.34,2,2023-03,-6.46,0,18.78,"517273,"
Batliboi Ltd.,522004,Engineering - Industrial Equipments,448.94,2,2024-03,77.13,510.66,2024-03,286.39,9.16,2024-03,49,,2.19,2,2024-03,0.53,6.51,8.68,"522004,"
Saakshi Medtech & Panels Ltd.,SAAKSHI,Electric Equipment,443.17,1,2024-03,18.02,461.18,2024-03,121.85,11.31,2024-03,39.19,,4.53,1,2023-03,0.48,34.35,33.25,"SAAKSHI,"
Pritika Auto Industries Ltd.,PRITIKAUTO,Engineering,430.57,2,2024-03,149.36,574.7,2024-06,335.91,15.8,2024-06,35.82,,1.99,2,2024-03,0.72,9.3,12.11,"PRITIKAUTO,"
Kataria Industries Ltd.,KATARIA,Engineering,430.19,1,2024-03,63.37,489.4,,,,2024-03,42.93,0.51,4.28,1,2024-03,1.38,24.53,18.86,"KATARIA,"
Sunita Tools Ltd.,544001,Engineering,424.03,1,2024-03,7.84,431.87,2024-03,26.09,4.85,2024-03,87.43,,10.25,1,2023-03,5.24,1354.36,33.24,"544001,"
Refractory Shapes Ltd.,REFRACTORY,Refractories,418.12,1,2024-03,23.52,441.65,2024-03,40.55,4.03,2024-03,103.88,,8.2,1,2023-03,1.23,12.19,10.87,"REFRACTORY,"
Innovators Facade Systems Ltd.,541353,Engineering,400.47,1,2024-03,43.16,443.62,2024-03,215.11,15.17,2024-03,26.4,21.34,3.58,2,2023-03,0.3,6.68,9.96,"541353,"
Energy-Mission Machineries (India) Ltd.,EMMIL,Engineering - Industrial Equipments,396.37,1,2024-03,32.44,428.81,2024-03,126.29,10.97,2024-03,36.14,,5.64,1,2023-03,0.93,40.35,29.79,"EMMIL,"
KPT Industries Ltd.,505299,Engineering - Industrial Equipments,382.75,1,2024-03,35.54,415.65,2024-06,159.64,13.52,2024-06,28.31,1.03,6.44,1,2024-03,0.64,24.31,24.83,"505299,"
Patels Airtemp (India) Ltd.,517417,Engineering - Industrial Equipments,368.17,1,2024-03,92.65,460.82,2024-06,401.45,16.56,2024-06,22.24,,2.49,2,2023-03,0.74,9.3,12.94,"517417,"
Bemco Hydraulics Ltd.,522650,Engineering - Industrial Equipments,364.68,2,2024-03,21.83,378.55,2024-03,84.5,7.94,2024-03,45.92,0.91,6.63,2,2024-03,0.4,15.54,19.71,"522650,"
Chemtech Industrial Valves Ltd.,537326,Engineering - Industrial Equipments,361.62,1,2024-03,4.85,366.46,2024-03,31.38,4.15,2024-03,87.03,1.61,10.35,1,2023-03,0.9,27,18.13,"537326,"
Mahindra EPC Irrigation Ltd.,MAHEPC,Engineering - Industrial Equipments,360.35,2,2024-03,15.42,373.49,2024-06,254.51,0.17,2024-06,0,,2.22,2,2024-03,0.09,1.02,2.86,"MAHEPC,"
Lakshmi Electrical Control Systems Ltd.,504258,Electric Equipment,341.81,1,2024-03,6.65,337.91,2024-06,296.59,9.25,2024-06,36.94,5.53,1.21,1,2024-03,0.02,5.44,7.37,"504258,"
GG Engineering Ltd.,540614,Electric Equipment,321.65,1,2024-03,2.84,324.5,2024-06,262.89,4.59,2024-06,70.14,,1.42,2,2023-03,0.02,19.32,18.97,"540614,"
Fluidomat Ltd.,522017,Engineering - Industrial Equipments,318.68,1,2024-03,,317.41,2024-03,55.49,13.05,2024-03,24.42,,5.23,2,2023-03,0,21.26,28.54,"522017,"
Veto Switchgears And Cables Ltd.,VETO,Electric Equipment,310.24,2,2024-03,22.08,324.38,2024-03,300.09,18.06,2024-03,17.28,,1.26,2,2023-03,0.18,9.18,13.18,"VETO,"
Gujarat Apollo Industries Ltd.,GUJAPOLLO,Engineering - Industrial Equipments,306.98,2,2024-03,21.67,325.72,2024-03,57.07,11.33,2024-03,27.74,,0.64,2,2023-03,0.05,2.49,2.66,"GUJAPOLLO,"
GEE Ltd.,504028,Electrodes & Welding Equipment,305.49,1,2024-03,81.61,386.38,2024-03,369.14,12.85,2024-03,23.76,1.19,2.33,1,2023-03,0.74,7.51,10.49,"504028,"
Shraddha Prime Projects Ltd.,531771,Engineering - Industrial Equipments,302.81,2,2024-03,103.47,406.28,2024-06,107.02,7.54,2024-06,40.19,,5.73,2,2023-03,55.33,0,1.13,"531771,"
Alphalogic Industries Ltd.,543937,Engineering - Industrial Equipments,298.8,1,2024-03,1.61,300.4,2024-03,47.54,2.35,2024-03,127.2,,11.6,1,2023-03,0.86,84.54,62.76,"543937,"
Anlon Technology Solution Ltd.,ANLON,Engineering,297.13,1,2024-03,3.48,290.39,2024-03,35.02,4.52,2024-03,65.77,1.4,5.44,1,2024-03,0.12,16.41,21.96,"ANLON,"
South West Pinnacle Exploration Ltd.,SOUTHWEST,Engineering,294.37,2,2024-03,90.71,376.12,2024-06,139.87,8.74,2024-06,30.11,,2.38,2,2023-03,0.55,8.2,10.75,"SOUTHWEST,"
Aaron Industries Ltd.,AARON,Engineering,287.96,1,2024-03,31.56,316.96,2024-06,64.9,6.59,2024-06,43.68,1.04,7.43,1,2023-03,0.56,29.72,29.88,"AARON,"
Jasch Gauging Technologies Ltd.,544112,Engineering - Industrial Equipments,287.26,1,2024-03,0.12,218.44,2024-03,29.71,8.8,2024-03,17.9,,3.56,1,2024-03,0,22.93,30.82,"544112,"
Nitiraj Engineers Ltd.,NITIRAJ,Engineering - Industrial Equipments,285.13,1,2024-03,,282.25,2024-03,100.44,12.03,2024-03,23.69,,3.58,2,2023-03,0.04,-0.34,0.39,"NITIRAJ,"
Alphageo (India) Ltd.,ALPHAGEO,Engineering,284.31,2,2024-03,,157.55,2024-03,98.67,1.05,2024-03,750.17,,1.02,2,2023-03,0,4.68,6.63,"ALPHAGEO,"
JSL Industries Ltd.,504080,Electric Equipment,281.45,1,2024-03,4.97,286.19,2024-06,52.74,8.26,2024-06,34.09,0.42,6.73,1,2024-03,0.13,17.75,22.29,"504080,"
International Combustion (India) Ltd.,505737,Engineering - Industrial Equipments,279.47,1,2024-03,31.15,305.06,2024-06,287.5,16.01,2024-06,17.45,0.43,2.28,1,2023-03,0.13,8.5,13,"505737,"
Brady & Morris Engineering Company Ltd.,505690,Construction Vehicles,266.04,1,2024-03,7.68,271.92,2024-06,81.47,9.05,2024-06,29.4,1.12,10.34,1,2023-03,0.94,40.72,26.3,"505690,"
Panasonic Carbon India Company Ltd.,508941,Electrodes & Welding Equipment,265.39,1,2024-03,0,264.47,2024-06,53.47,19.97,2024-06,13.29,1.54,1.63,1,2024-03,0,12.36,16.65,"508941,"
Tembo Global Industries Ltd.,TEMBO,Engineering - Industrial Equipments,264.96,2,2024-03,49.51,314.46,2024-06,479.4,17.32,2024-06,14.95,,4.48,2,2023-03,1.04,18.05,15.45,"TEMBO,"
Konstelec Engineers Ltd.,KONSTELEC,Engineering,261.83,1,2024-03,45.05,306.89,2024-03,215.32,9.24,2024-03,28.35,3.79,2.6,2,2023-03,0.57,13.39,18.04,"KONSTELEC,"
Amba Enterprises Ltd.,539196,Engineering - Industrial Equipments,259.03,1,2024-03,11.67,268.83,2024-06,288.74,6.74,2024-06,38.42,1.39,6.91,1,2023-03,0.13,17.04,20.78,"539196,"
Sona Machinery Ltd.,SONAMAC,Engineering - Industrial Equipments,253.96,1,2024-03,0.97,254.93,2024-03,95.3,10.47,2024-03,24.27,,3.47,1,2023-03,0.22,102.33,111.63,"SONAMAC,"
Star Delta Transformers Ltd.,539255,Electric Equipment,247.05,1,2024-03,2.01,240.58,2024-06,145.09,10.22,2024-06,24.17,1.13,3.35,1,2023-03,0.04,9.64,13.54,"539255,"
Aartech Solonics Ltd.,AARTECH,Electric Equipment,235.42,2,2024-03,4.11,239.53,2024-03,32.74,1.3,2024-03,181.23,,6.76,2,2023-03,0.09,6.62,8.82,"AARTECH,"
Akanksha Power & Infrastructure Ltd.,AKANKSHA,Electric Equipment,235.09,1,2024-03,14.47,249.56,2024-03,53.26,2.66,2024-03,88.35,,4.02,1,2023-03,0.96,20.03,19.32,"AKANKSHA,"
Shri Bajrang Alliance Ltd.,526981,Engineering - Industrial Equipments,231.66,2,2024-03,59.45,289.6,2024-06,549.38,1.3,2024-03,5.67,0.19,0.78,2,2023-03,0.21,2.36,3.33,"526981,"
Duncan Engineering Ltd.,504908,Engineering - Industrial Equipments,230.46,1,2024-03,0.54,222.67,2024-06,65.25,5.64,2024-06,40.85,2.06,4.29,1,2024-03,0.01,13.84,18.5,"504908,"
Storage Technologies & Automation Ltd.,544171,Engineering - Industrial Equipments,227.91,1,2024-03,16.88,244.79,2024-03,88.88,5.81,2024-03,39.22,,,2,2023-03,1.77,10.61,15.39,"544171,"
Loyal Equipments Ltd.,539227,Engineering - Industrial Equipments,218.59,1,2024-03,12.22,230.81,2024-06,79.71,9.76,2024-06,22.39,0.91,7.24,1,2023-03,0.54,30.55,22.81,"539227,"
Sprayking Ltd.,540079,Engineering - Industrial Equipments,217.01,1,2024-03,6.75,223.76,2024-03,31.14,2.69,2024-03,80.67,1.14,7.8,1,2023-03,0.05,10.04,13.82,"540079,"
Organic Recycling Systems Ltd.,543997,Engineering,216.54,1,2024-03,31.26,247.8,2024-03,18.13,3.14,2024-03,68.85,3.96,1.35,2,2023-03,2.74,22.15,8.77,"543997,"
Mauria Udyog Ltd.,539219,Engineering - Industrial Equipments,208.59,2,2024-03,191.36,382.97,2024-03,335.1,16.74,2024-03,12.46,,32.1,2,2023-03,51.82,-251.23,11.81,"539219,"
Rulka Electricals Ltd.,RULKA,Electric Equipment,206.43,1,2024-03,11.04,217.47,2024-03,70.98,6.11,2024-03,33.78,,5.24,1,2023-03,0.95,67.26,48.7,"RULKA,"
Hindustan Tin Works Ltd.,530315,Engineering - Industrial Equipments,199.21,1,2024-03,82.31,278.9,2024-03,419.35,17.04,2024-03,11.69,0.63,0.97,1,2023-03,0.39,8.97,11.72,"530315,"
DHP India Ltd.,531306,Engineering - Industrial Equipments,198.47,1,2024-03,5.13,201.01,2024-06,49.32,22.87,2024-03,7.52,0.49,0.92,1,2024-03,0.02,13.55,15.54,"531306,"
Atam Valves Ltd.,ATAM,Engineering - Industrial Equipments,197.39,1,2024-03,12.6,199.79,2024-06,53.68,5.92,2024-06,33.33,0.46,6.17,1,2023-03,0.28,44.95,43.73,"ATAM,"
Jyoti Ltd.,504076,Electric Equipment,195.29,2,2024-03,241.75,405.76,2024-03,175.35,8.31,2024-03,23.14,,-3.26,2,2023-03,-3.73,0,2.71,"504076,"
Rungta Irrigation Ltd.,530449,Engineering - Industrial Equipments,191.01,1,2024-03,10.88,201.89,2024-03,148.77,5.65,2024-03,33.81,81.25,2.2,1,2023-03,0.14,4.17,6.57,"530449,"
Shri Balaji Valve Components Ltd.,544074,Engineering - Industrial Equipments,189.31,1,2024-03,30.77,220.08,2024-03,82.56,8.32,2024-03,22.74,,5.32,1,2023-03,3.61,137.06,30.34,"544074,"
Cenlub Industries Ltd.,522251,Engineering - Industrial Equipments,178.82,1,2024-03,4.15,179.03,2024-06,78.4,9.95,2024-06,17.98,1.3,3.2,1,2023-03,0.1,15.19,18.83,"522251,"
Calcom Vision Ltd.,517236,Electric Equipment,177.53,1,2024-03,47.21,218.75,2024-03,160.2,1.32,2024-03,134.49,3.14,3.79,1,2023-03,0.91,18.01,19.97,"517236,"
RTS Power Corporation Ltd.,531215,Electric Equipment,177.32,2,2024-03,28.77,205.34,2024-03,140.46,4.13,2024-03,42.9,0.96,1.25,2,2023-03,0.15,6.73,10.38,"531215,"
Semac Consultants Ltd.,SEMAC,Engineering - Industrial Equipments,170.83,2,2024-03,14.7,143.53,2024-06,96.36,-36.15,2024-06,0,0,2.22,2,2023-03,0,18.52,27.38,"SEMAC,"
BCPL Railway Infrastructure Ltd.,542057,Engineering - Industrial Equipments,170,2,2024-03,39.81,202.49,2024-06,86.37,5.58,2024-06,30.12,,1.91,2,2023-03,0.03,9.94,15.27,"542057,"
ATV Projects India Ltd.,500028,Engineering - Industrial Equipments,165.2,1,2024-03,50.6,212.55,2024-06,67.45,6.03,2024-06,27.41,1.03,0.82,1,2024-03,0.25,3.31,2.59,"500028,"
Vuenow Infratech Ltd.,531997,Engineering - Industrial Equipments,165.06,1,2024-03,1.21,166.26,2024-03,37.73,5.12,2024-03,32.22,,16.79,1,2023-03,-1.07,0,-438.43,"531997,"
DE Neers Tools Ltd.,DENEERS,Engineering - Industrial Equipments,156.64,1,2024-03,58.34,214.98,2024-03,109.8,8.66,2024-03,18.09,,4.29,1,2023-03,1.81,68.89,14.49,"DENEERS,"
SKIL Infrastructure Ltd.,SKIL,Engineering,149.22,1,2023-09,1670.86,1820.08,2023-12,0,16.4,2023-12,9.1,0.69,0.23,2,2023-03,10.98,0,56.09,"SKIL,"
Kundan Edifice Ltd.,KEL,Electric Equipment,146.38,1,2024-03,18.08,164.46,2024-03,84.23,3,2024-03,48.74,,4.39,1,2023-03,1.79,92.57,46.56,"KEL,"
ANI Integrated Services Ltd.,AISL,Engineering,146.12,2,2024-03,24.21,170.34,2024-03,187.5,5.65,2024-03,25.89,,2.48,2,2023-03,0.24,5.77,7.99,"AISL,"
Rishi Laser Ltd.,526861,Engineering - Industrial Equipments,141.43,1,2024-03,10.05,144.13,2024-06,138.37,8.22,2024-06,17.21,0.15,5.46,2,2023-03,0.47,38.96,34.09,"526861,"
ITL Industries Ltd.,522183,Engineering - Industrial Equipments,140.64,2,2024-03,15.71,154.2,2024-03,157.79,9.36,2024-03,15.34,1.77,2,2,2023-03,0.25,13.47,16.46,"522183,"
Rexnord Electronics & Controls Ltd.,531888,Electric Equipment,140.5,2,2024-03,7.09,128.52,2024-06,97.29,6.85,2024-06,20.51,1,1.96,2,2023-03,0.12,11.85,16.93,"531888,"
GTV Engineering Ltd.,539479,Engineering,138.58,1,2024-03,17.54,156.12,2024-06,134.44,6.33,2024-06,21.88,0.46,3.67,1,2023-03,0.25,14.19,15.23,"539479,"
Ahlada Engineers Ltd.,AHLADA,Engineering,137.09,1,2024-03,42.92,180.02,2024-03,259.52,13.65,2024-03,10.04,,0.98,1,2023-03,0.26,4.11,8.01,"AHLADA,"
Tulive Developers Ltd.,505285,Engineering,136.08,1,2024-03,,136.08,2024-03,0,-0.85,2024-03,0,,2.83,1,2023-03,0,2.61,2.44,"505285,"
United Van Der Horst Ltd.,522091,Engineering - Industrial Equipments,134.83,1,2024-03,30.75,165.58,2024-06,22.97,1.48,2024-06,90.86,2.38,9.47,1,2023-03,0.76,6.94,8.87,"522091,"
Aluwind Architectural Ltd.,ALUWIND,Engineering,134.55,1,2024-03,12.49,147.04,2024-03,83.43,7.54,2024-03,17.83,,2.15,1,2023-03,0.42,17.24,18.35,"ALUWIND,"
Gujarat Toolroom Ltd.,513337,Engineering,130.78,1,2024-03,,130.78,2024-03,263.15,11.66,2024-03,10.37,0.1,1.93,1,2023-03,0.15,42.96,43.61,"513337,"
Mehai Technology Ltd.,540730,Electric Equipment,129.55,1,2024-03,3.95,133.12,2024-03,15.99,0.66,2024-03,196.88,5.17,2.26,1,2023-03,0.11,3.89,6.6,"540730,"
Dhanashree Electronics Ltd.,542679,Electric Equipment,127.71,1,2024-03,62.7,190.27,2024-03,82.42,3.91,2024-03,32.64,18.24,3.32,1,2023-03,1.51,8.1,10.78,"542679,"
Aztec Fluids & Machinery Ltd.,544177,Engineering - Industrial Equipments,122.05,1,2024-03,6.91,128.96,2024-03,67.68,6.13,2024-03,19.9,,2.57,1,2023-03,0.37,23.6,24.2,"544177,"
Latteys Industries Ltd.,LATTEYS,Compressors / Pumps,115.8,1,2024-03,16.6,132.4,2024-03,63.65,1.64,2024-03,77.4,17.37,6.27,1,2023-03,0.73,8.08,10.88,"LATTEYS,"
GG Automotive Gears Ltd.,531399,Engineering - Industrial Equipments,115.76,1,2024-03,27.22,140.6,2024-06,98.66,4.85,2024-06,23.89,,3.51,1,2023-03,1.52,9.08,8.18,"531399,"
D&H India Ltd.,517514,Electrodes & Welding Equipment,115.29,2,2024-03,44.29,159.57,2024-06,169.04,2.88,2024-06,40.1,0.47,2.71,2,2023-03,0.57,12.28,14.39,"517514,"
Debock Industries Ltd.,DIL,Engineering,114.73,1,2024-03,,114.73,2024-03,98.26,8.07,2024-03,14.22,0.21,0.53,1,2023-03,0.15,19.27,20.06,"DIL,"
T&I Global Ltd.,522294,Engineering - Industrial Equipments,111.57,1,2024-03,,111.57,2024-03,183.5,9.94,2024-03,11.22,0.72,1.33,1,2023-03,0,12.25,19.07,"522294,"
Shetron Ltd.,526137,Engineering - Industrial Equipments,109.17,1,2024-03,60.51,164.16,2024-06,225.68,6.04,2024-06,18.07,0.65,1.88,1,2023-03,1.35,13.03,16.51,"526137,"
Gujarat Containers Ltd.,513507,Engineering - Industrial Equipments,102.75,1,2024-03,24.61,117.02,2024-06,150.24,9.22,2024-06,11.14,0.19,2.24,1,2024-03,0.56,23.14,22.93,"513507,"
Bansal Roofing Products Ltd.,538546,Engineering,102.26,1,2024-03,4.38,106.12,2024-06,100.69,3.28,2024-06,31.19,1.11,3.59,1,2023-03,0.27,19,21.26,"538546,"
Sharika Enterprises Ltd.,540786,Engineering,101.88,2,2024-03,9.02,109.63,2024-06,83.35,1.47,2024-06,69.26,,4.48,2,2023-03,0.59,-13.47,-3.6,"540786,"
Nilachal Refractories Ltd.,502294,Refractories,101.79,1,2024-03,14.78,116.56,2024-03,1.29,-6.5,2024-03,0,,-17.19,1,2023-03,74.03,-121.88,-4.32,"502294,"
Shilp Gravures Ltd.,513709,Engineering - Industrial Equipments,101.59,2,2024-03,3.31,102.71,2024-06,89.08,11.05,2024-06,9.19,0.59,1.01,2,2023-03,0.02,9.35,12.86,"513709,"
Aplab Ltd.,517096,Electric Equipment,100.54,1,2024-03,25.97,124.6,2024-03,49.54,0.8,2024-03,125.83,7.6,-8.83,1,2023-03,-2.54,0,14.12,"517096,"
Hindustan Appliances Ltd.,531918,Electric Equipment,99.32,2,2024-03,35.83,135.15,2024-03,0,0.13,2024-03,752.41,,6.85,2,2023-03,2.5,-0.35,-0.1,"531918,"
Delta Manufacturing Ltd.,DELTAMAGNT,Electric Equipment,96.52,2,2024-03,39.52,134.91,2024-03,83.57,-10.37,2024-03,0,,3.59,2,2023-03,1.07,-36.62,-12.3,"DELTAMAGNT,"
Rasi Electrodes Ltd.,531233,Electrodes & Welding Equipment,93.55,1,2024-03,1.3,92.76,2024-03,83.83,3.2,2024-03,29.19,1.01,2.87,1,2023-03,0.11,10.76,13.49,"531233,"
Tayo Rolls Ltd.,504961,Engineering - Industrial Equipments,92.97,1,2024-03,399.97,492.94,2024-03,0,-3.3,2024-03,0,0,-0.19,1,2023-03,-0.88,0,0,"504961,"
Krishna Ventures Ltd.,504392,Engineering,91.8,1,2024-03,,91.8,2024-06,1.56,-0.79,2024-06,0,0,8.19,1,2023-03,0.01,-0.31,0.56,"504392,"
Global Pet Industries Ltd.,GLOBALPET,Engineering - Industrial Equipments,88.58,1,2024-03,,88.58,2024-03,39.15,2.06,2024-03,43,,3.96,1,2023-03,0,24.52,33.3,"GLOBALPET,"
Modulex Construction Technologies Ltd.,504273,Electric Equipment,87.61,2,2024-03,5.34,92.95,2024-06,0,7.12,2024-06,12.57,,0.3,2,2023-03,0.07,-3.46,-2.2,"504273,"
Ameya Precision Engineers Ltd.,AMEYA,Engineering,85.16,1,2024-03,0.06,85.22,2024-03,34.03,2.96,2024-03,28.75,,4.4,1,2023-03,0.04,11.24,13.71,"AMEYA,"
Trans India House Impex Ltd,523752,Engineering - Industrial Equipments,81.89,1,2024-03,28.2,110.09,2024-06,71.06,2.35,2024-06,34.77,0.91,4.12,1,2023-03,-8.69,0,31.29,"523752,"
Rapicut Carbides Ltd.,500360,Engineering - Industrial Equipments,80,1,2024-03,1.25,81.03,2024-06,58.77,0.32,2024-06,250.01,,3.75,1,2023-03,0.16,-6.16,-3.37,"500360,"
Presstonic Engineering Ltd.,PRESSTONIC,Engineering,79.73,1,2024-03,14.15,82.68,2024-03,26.19,2.52,2024-03,31.57,,3.21,1,2024-03,0.57,16.99,18.49,"PRESSTONIC,"
Alfa Transformers Ltd.,517546,Electric Equipment,78.7,1,2024-03,9.34,85.13,2024-03,50.97,7.63,2024-03,10.31,0.21,8.27,1,2024-03,0.98,141.1,22.1,"517546,"
Marshall Machines Ltd.,MARSHALL,Engineering - Industrial Equipments,78.37,1,2024-03,38.41,116.78,2024-03,27.96,-5.4,2024-03,0,,1.03,1,2023-03,1.14,-16.14,-5.59,"MARSHALL,"
