Sector: Realty,
Date: 13-Aug-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
Yuranus Infrastructure Ltd.,536846,Construction - Real Estate,34.07,1,2024-03,,34.07,2024-03,73.41,1.44,2024-03,23.58,,9.35,1,2023-03,0,1.73,2.61,"536846,"
SVS Ventures Ltd.,543745,Construction - Real Estate,33.33,1,2024-03,0.01,33.33,2024-03,1.43,0.08,2024-03,396.75,2.36,1.01,1,2023-03,0.01,4.22,5.54,"543745,"
Shashijit Infraprojects Ltd.,540147,Construction - Real Estate,32.74,1,2024-03,11.27,43.97,2024-06,26.79,0.23,2024-06,141.12,,2.74,1,2023-03,1.02,3.9,8,"540147,"
Narendra Properties Ltd.,531416,Construction - Real Estate,31.15,1,2024-03,,24.32,2024-06,15.71,1.51,2024-06,20.65,0.46,0.83,1,2023-03,0,12.77,16.72,"531416,"
Citadel Realty & Developers Ltd.,502445,Construction - Real Estate,30.07,2,2024-03,15.93,45.95,2024-03,3.17,1.13,2024-03,26.22,,2.47,2,2023-03,1.23,9.44,9.54,"502445,"
Steel Strips Infrastructures Ltd.,513173,Construction - Real Estate,29.02,1,2024-03,2.04,31.06,2024-03,1.22,-1.33,2024-03,0,0,28.29,1,2023-03,1.45,-38.99,-13.04,"513173,"
Martin Burn Ltd.,523566,Construction - Real Estate,27.88,1,2024-03,10.02,36.62,2024-06,2,1.21,2024-06,23.1,,0.66,1,2024-03,0.24,2.87,4.58,"523566,"
Croissance Ltd.,531909,Construction - Real Estate,25.43,2,2024-03,0.03,25.47,2024-03,0.62,0.07,2024-03,373.99,,3.24,2,2023-03,0.06,6.5,8.87,"531909,"
Kamanwala Housing Construction Ltd.,511131,Construction - Real Estate,25.11,2,2024-03,1.66,26.77,2024-03,2.8,-2.31,2024-03,0,,0.36,2,2023-03,0.02,-11.11,-10.98,"511131,"
Yogi Infra Projects Ltd.,522209,Construction - Real Estate,24.93,2,2024-03,45.17,70.1,2024-03,146.15,0.91,2024-03,23.69,,0.68,2,2023-03,1.14,-1.32,-0.55,"522209,"
SSPDL Ltd.,530821,Construction - Real Estate,24.89,2,2024-03,45.57,70.46,2024-03,19.5,-2.84,2024-03,0,0,6.27,2,2023-03,7.11,-765.86,-7.02,"530821,"
Bhanderi Infracon Ltd.,538576,Construction - Real Estate,23.84,1,2024-03,2.34,26.18,2024-03,1.22,0.41,2024-03,58.57,,0.98,2,2023-03,0.91,2.89,2.12,"538576,"
KCL Infra Projects Ltd.,531784,Construction - Real Estate,23.82,1,2024-03,4.06,27.88,2024-06,8.12,0.66,2024-06,35.87,1.41,0.48,1,2023-03,0.11,2.63,4.55,"531784,"
IITL Projects Ltd.,531968,Construction - Real Estate,23.46,2,2024-03,,-7.42,2024-03,2.5,20.46,2024-03,1.04,0.13,-0.66,2,2023-03,0,0,0,"531968,"
RTCL Ltd.,531552,Construction - Real Estate,21.24,2,2024-03,2.17,23.41,2024-06,3.86,2.03,2024-06,9.02,,0.5,2,2023-03,0.05,1.05,2.49,"531552,"
Anna Infrastructures Ltd.,530799,Construction - Real Estate,20.71,1,2024-03,,20.29,2024-03,1.68,0.6,2024-03,34.7,,2.04,1,2023-03,0.01,2.42,3.22,"530799,"
ETT Ltd.,537707,Construction - Real Estate,18.95,1,2024-03,,18.95,2024-03,0,1.73,2024-03,10.92,0.71,0.53,1,2023-03,0,28.23,33.08,"537707,"
Dhanuka Realty Ltd.,DRL,Construction - Real Estate,16.72,1,2024-03,9.38,26.1,2024-03,1.46,-0.12,2024-03,0,,1.83,2,2023-03,1.4,-11.12,-0.11,"DRL,"
Skyline Ventures India Ltd.,538919,Construction - Real Estate,16.14,1,2024-03,1.09,17.23,2024-06,0,-0.65,2024-06,0,,4.09,1,2023-03,0.11,-0.52,-0.46,"538919,"
Sanathnagar Enterprises Ltd.,509423,Construction - Real Estate,16.12,1,2024-03,14.99,30.06,2024-06,3.81,2.87,2024-06,5.62,0.16,-1.77,1,2024-03,-1.65,0,65.43,"509423,"
Rap Media Ltd.,531583,Construction - Real Estate,15.88,1,2024-03,3.45,19.32,2024-03,0,-0.79,2024-03,0,,1.97,1,2023-03,0.27,-8.99,-6.73,"531583,"
Satra Properties (India) Ltd.,508996,Construction - Real Estate,15.52,1,2021-09,88.83,103.32,2021-09,0,-1.16,2021-09,0,,,1,2021-03,1.48,-3.04,-1.13,"508996,"
Sterling Green Woods Ltd.,526500,Construction - Real Estate,14.41,2,2024-03,12.65,27.07,2024-03,2.5,-1.88,2024-03,0,,3.78,2,2023-03,2.24,-19.12,-3.85,"526500,"
Rander Corporation Ltd.,531228,Construction - Real Estate,13.63,1,2024-03,,13.63,2024-03,3.96,1.84,2024-03,7.42,0.31,0.6,1,2023-03,0.01,3.16,4.23,"531228,"
UTL Industries Ltd.,500426,Construction - Real Estate,12.52,1,2024-03,0.02,12.52,2024-03,0.07,-0.23,2024-03,0,,2.98,1,2024-03,0,-5.25,-5.2,"500426,"
Jet Infraventure Ltd.,538794,Construction - Real Estate,11.15,1,2024-03,0.44,11.53,2024-03,0.35,0.06,2024-03,189.06,,1.18,1,2023-03,0.12,1.01,0.98,"538794,"
KMF Builders & Developers Ltd.,531578,Construction - Real Estate,9.83,1,2024-03,0.42,10.25,2024-03,20.11,0.48,2024-03,20.52,1.4,0.78,1,2023-03,0.03,2.58,4.08,"531578,"
Quantum Build-Tech Ltd.,538596,Construction - Real Estate,9.78,1,2024-03,1.82,11.6,2024-06,0,-0.29,2024-06,0,,3.28,1,2023-03,0.48,-11.34,-7.98,"538596,"
Mount Housing & Infrastructure Ltd.,542864,Construction - Real Estate,9.08,1,2024-03,11.02,19.69,2024-03,2.02,0.04,2023-12,59.35,,2.67,1,2023-03,2.39,2.29,7.34,"542864,"
Neo Infracon Ltd.,514332,Construction - Real Estate,8.49,2,2024-03,16.56,25.05,2024-06,4.45,-0.36,2024-06,0,0,1.55,2,2023-03,2.16,-2.69,3.03,"514332,"
Pacheli Industrial Finance Ltd.,523862,Construction - Real Estate,7.12,1,2024-03,1000,1007.05,2024-06,0.73,0.03,2024-06,237.23,,1.57,1,2024-03,220.63,0.11,0.09,"523862,"
Unishire Urban Infra Ltd.,537582,Construction - Real Estate,6.53,1,2024-03,0.73,7.26,2024-03,4.25,0.48,2024-03,13.49,,0.32,1,2023-03,0,-1.6,-1.57,"537582,"
Purohit Construction Ltd.,538993,Construction - Real Estate,6.3,1,2024-03,0.07,6.37,2024-03,0,-0.46,2024-03,0,,3.15,1,2023-03,0,-26.65,-26.18,"538993,"
Vas Infrastructure Ltd.,531574,Construction - Real Estate,6.13,1,2024-03,119.84,125.83,2024-03,-0.42,-62.26,2024-03,0,,-0.02,1,2023-03,-0.56,0,0,"531574,"
Athena Constructions Ltd.,539099,Construction - Real Estate,6.1,1,2024-03,3.4,9.5,2024-03,0.75,-0.17,2024-03,0,,0.82,1,2023-03,1.19,0.29,2.69,"539099,"
Mega Nirman & Industries Ltd.,539767,Construction - Real Estate,6.03,1,2024-03,,6.03,2024-06,0,-0.56,2024-06,0,,1.4,1,2023-03,0,0.24,0.34,"539767,"
Raghunath International Ltd.,526813,Construction - Real Estate,6,2,2024-03,,5.77,2024-06,0,0.26,2024-06,24.19,2.78,0.44,2,2023-03,0,-2.11,-1.08,"526813,"
Gyan Developers & Builders Ltd.,530141,Construction - Real Estate,5.99,1,2024-03,,5.99,2024-06,0.55,0.19,2024-06,32.01,,1.59,1,2023-03,0,-3.91,-3.87,"530141,"
East Buildtech Ltd.,507917,Construction - Real Estate,5.91,1,2024-03,0.65,6.41,2024-06,0.76,0.28,2024-03,0,,0.93,1,2023-03,0.1,0.67,1.77,"507917,"
Jainco Projects (India) Ltd.,526865,Construction - Real Estate,5.78,1,2024-03,6.57,12.33,2024-03,0.22,0,2024-03,0,0,0.54,1,2023-03,0.62,0.07,0.56,"526865,"
Ishaan Infrastructures & Shelters Ltd.,540134,Construction - Real Estate,5.69,1,2024-03,0.12,5.81,2024-03,0,-0.09,2024-03,0,,0.84,1,2023-03,0.05,-0.1,-0.21,"540134,"
Patidar Buildcon Ltd.,524031,Construction - Real Estate,5.59,1,2024-03,2.53,7.86,2024-03,0.23,-0.1,2024-03,0,,0.81,1,2023-03,0.5,0.32,0.31,"524031,"
Epsom Properties Ltd.,531155,Construction - Real Estate,5.37,1,2024-03,1.36,6.72,2024-03,0,-0.38,2024-03,0,,-4.17,1,2024-03,-1.06,0,-483.62,"531155,"
Sikozy Realtors Ltd.,524642,Construction - Real Estate,4.99,1,2024-03,0.13,5.12,2024-03,0,-0.14,2024-03,0,0,21.92,1,2023-03,0,-25.12,-18.59,"524642,"
Mahesh Developers Ltd.,542677,Construction - Real Estate,3.73,1,2023-09,10.13,13.86,2023-12,0,-0.5,2023-12,0,,0.94,1,2023-03,1.88,1.36,3,"542677,"
Abhishek Infraventures Ltd.,539544,Construction - Real Estate,3.67,2,2024-03,1.21,4.88,2024-06,0,-0.29,2024-03,0,,0.97,2,2023-03,0.27,-0.01,0.05,"539544,"
Rajeswari Infrastructure Ltd.,526823,Construction - Real Estate,3.51,1,2024-03,,3.51,2024-03,0,-0.22,2024-03,0,0,0.62,1,2022-03,32.6,-20.2,0.44,"526823,"
CMM Infraprojects Ltd.,CMMIPL,Construction - Real Estate,3.45,1,2024-03,74.83,78.28,2024-03,133.19,0.21,2024-03,16.26,,0.12,1,2021-03,0.83,0.36,7.83,"CMMIPL,"
Decorous Investment & Trading Co Ltd.,539405,Construction - Real Estate,3.2,1,2024-03,0,3.01,2024-06,0.31,0.13,2024-06,25.18,0.29,0.84,1,2024-03,0,3.89,5.22,"539405,"
SBL Infratech Ltd.,543366,Construction - Real Estate,2.99,1,2024-03,,2.99,2024-03,0.34,0.11,2024-03,28.43,,0.82,1,2023-03,0,-12.26,-12.18,"543366,"
Bronze Infra-Tech Ltd.,534731,Construction - Real Estate,2.7,1,2022-03,2.87,4.64,2022-06,32.28,0.15,2022-06,17.97,0.75,,1,2022-03,0.59,3.3,3.61,"534731,"
Dugar Housing Developments Ltd.,511634,Construction - Real Estate,0.37,1,2024-03,1.14,1.51,2024-06,0,-0.19,2024-03,0,0,-0.4,1,2023-03,-0.5,0,0,"511634,"
