Sector: Chemicals,
Date: 13-Aug-2024,
Note:- Statement: 1 = Standalone and 2 = Consolidated,
Generated by and for: sangram.dash.mobile@gmail.com,

Stock Name,Symbol,Industry,Market Cap(Rs. Cr.),TTM Statement,Period Ending,Total Debt(Rs. Cr.),Enterprise Value(Rs. Cr.),TTM Ending (Results),Net Sales (Rs. Cr.),Profit After Tax (Rs. Cr.),TTM Ending (Valuation),Price Earning Ratio(TTM),"PEG Ratio ",Price To Book Value(TTM),Statement,Year Ending,Debt Equity Ratio,Return On Equity(%),Return On Capital Employed(%),Symbol with Comma for External Upload
HP Adhesives Ltd.,HPAL,Chemicals,885.21,1,2024-03,0.53,876.64,2024-06,237.22,21.69,2024-06,40.82,,5.24,1,2023-03,0.03,7.6,11.41,"HPAL,"
Khaitan Chemicals & Fertilizers Ltd.,KHAICHEM,Fertilizers,874.65,1,2024-03,309.06,1180,2024-06,501.63,-80.98,2024-06,0,0,4.29,1,2023-03,0.75,13.68,15.67,"KHAICHEM,"
Zuari Agro Chemicals Ltd.,ZUARI,Fertilizers,838.01,2,2024-03,1673.78,2123.15,2024-03,4595.46,147.89,2024-03,8.4,,0.49,2,2023-03,1.27,56.9,27.22,"ZUARI,"
Andhra Petrochemicals Ltd.,500012,Chemicals,814.45,1,2024-03,2.42,500.16,2024-06,727.63,78.12,2024-06,10.42,,1.42,1,2024-03,0,11.95,17.69,"500012,"
Chembond Chemicals Ltd.,CHEMBOND,Chemicals,814.16,2,2024-03,6.68,780.61,2024-06,457.4,43.52,2024-06,18.67,0.9,2.2,2,2024-03,0.02,12.98,17.53,"CHEMBOND,"
Shree Pushkar Chemicals & Fertilisers Ltd.,SHREEPUSHK,Dyes & Pigments,785.81,2,2024-03,107.67,892.81,2024-06,744.83,42.02,2024-06,18.7,50.32,1.61,2,2023-03,0.16,8.98,11.65,"SHREEPUSHK,"
Bhageria Industries Ltd.,BHAGERIA,Dyes & Pigments,773.37,2,2024-03,47.21,814.03,2024-06,509.36,23.09,2024-06,32.57,,1.46,2,2024-03,0.09,3.6,5.05,"BHAGERIA,"
Plastiblends India Ltd.,PLASTIBLEN,Chemicals,762,1,2024-03,0.98,759.92,2024-06,818.07,37.72,2024-06,20.2,9.77,1.83,1,2024-03,0,8.63,11.81,"PLASTIBLEN,"
DMCC Speciality Chemicals Ltd.,DMCC,Chemicals,738.35,2,2024-03,87.56,822.23,2024-03,326.6,11.59,2024-03,63.71,,3.52,2,2024-03,0.42,5.68,10.4,"DMCC,"
Nova Agritech Ltd.,NOVAAGRI,Pesticides & Agrochemicals,731.18,2,2024-03,61.2,706.93,2024-03,252.47,28.31,2024-03,25.83,0.98,3.7,2,2023-03,1.11,38.27,30.51,"NOVAAGRI,"
Nitta Gelatin India Ltd.,506532,Chemicals,718.43,2,2024-03,14.05,656.79,2024-06,539.05,75.59,2024-06,9.61,0.11,1.98,2,2024-03,0.04,27.53,35.93,"506532,"
Sunshield Chemicals Ltd.,530845,Chemicals,707.11,1,2024-03,85.47,791.98,2024-06,294.66,19.01,2024-06,37.2,0.65,8.2,1,2024-03,1.04,25.44,22.22,"530845,"
Black Rose Industries Ltd.,514183,Chemicals,684.67,2,2024-03,3.95,669.98,2024-06,391.1,21.9,2024-06,31.27,,4.57,2,2023-03,0.04,6.37,9.72,"514183,"
Vikas EcoTech Ltd.,VIKASECO,Chemicals,682.72,2,2024-03,19.29,697.77,2024-03,258.63,6.85,2024-03,99.73,,,1,2023-03,0.26,4.1,6.81,"VIKASECO,"
Goa Carbon Ltd.,GOACARBON,Carbon Black,646.25,1,2024-03,333.68,742.67,2024-06,802.94,75.9,2024-06,8.51,1.01,2.58,1,2023-03,2.27,53.72,32.09,"GOACARBON,"
Vikram Thermo (India) Ltd.,530477,Chemicals,628.3,1,2024-03,7.04,632.16,2024-03,126.4,25.38,2024-03,24.76,0.51,5.39,1,2023-03,0.21,20.73,24.63,"530477,"
Naperol Investments Ltd.,500298,Chemicals,619.12,1,2024-03,0,617.62,2024-06,1.92,-0.37,2024-06,0,,0.59,1,2024-03,0,-0.05,-0.08,"500298,"
Nagarjuna Fertilizers and Chemicals Ltd.,NAGAFERT,Fertilizers,608.23,2,2023-09,3003.69,3312.85,2024-03,4765.39,-1283.99,2024-03,0,,-0.18,2,2023-03,-1.17,0,-85.82,"NAGAFERT,"
Indo Borax & Chemicals Ltd.,INDOBORAX,Chemicals,607.95,2,2024-03,0,487.58,2024-06,186.09,42.61,2024-06,14.27,0.82,1.98,2,2024-03,0,14.21,19.06,"INDOBORAX,"
DIC India Ltd.,DICIND,Chemicals,600.26,1,2023-12,15,568.17,2024-03,828.09,-19.39,2024-03,0,0,1.5,1,2023-12,0.04,-5.54,-5.78,"DICIND,"
Asahi Songwon Colors Ltd.,ASAHISONG,Dyes & Pigments,590.13,2,2024-03,197.2,784.73,2024-06,457.72,25.87,2024-06,19.75,,2.46,2,2023-03,0.82,-8.01,-1.02,"ASAHISONG,"
Nikhil Adhesives Ltd.,526159,Chemicals,588.99,1,2024-03,50.72,627.6,2024-06,583.28,14.73,2024-06,39.98,1.12,4.97,1,2023-03,0.31,18.21,24.26,"526159,"
Kronox Lab Sciences Ltd.,KRONOX,Chemicals,531.7,1,2024-03,0,528.06,2024-03,89.86,21.35,2024-03,24.9,,2.75,1,2024-03,0,38.45,51.52,"KRONOX,"
Diamines & Chemicals Ltd.,DIAMINESQ,Chemicals,528.19,2,2024-03,0,490.29,2024-06,89.16,7.18,2024-06,78.7,1.24,3.61,2,2024-03,0,11.25,15.84,"DIAMINESQ,"
National Peroxide Ltd.,544205,Chemicals,512.57,1,2024-03,10.46,505.84,,,,2024-03,30.53,,1.41,1,2024-03,0.03,4.76,6.39,"544205,"
Kanoria Chemicals & Industries Ltd.,KANORICHEM,Chemicals,511.21,2,2024-03,506.72,1004.72,2024-06,1459.35,-75.43,2024-06,0,,0.89,2,2023-03,0.84,-2.14,2.18,"KANORICHEM,"
Bharat Agri Fert & Realty Ltd.,531862,Fertilizers,491.29,1,2024-03,43.35,532.64,2024-03,22.26,-3.2,2024-03,0,,10.26,2,2023-03,0.53,-14.94,-6.08,"531862,"
Titan Bio-Tech Ltd.,524717,Chemicals,489.5,2,2024-03,7.17,496.67,2024-03,164.07,23.66,2024-03,19.7,0.34,3.67,2,2023-03,0.06,21.44,27.4,"524717,"
Dai-Ichi Karkaria Ltd.,526821,Chemicals,472.22,2,2024-03,18.93,484.73,2024-06,137.58,16.14,2024-06,27.41,3.92,2.62,2,2024-03,0.1,7.69,10.51,"526821,"
Hi-Green Carbon Ltd.,HIGREEN,Carbon Black,468.94,1,2024-03,23.99,492.93,2024-03,70.25,10.28,2024-03,45.63,,6.31,1,2023-03,0.6,63.19,54.31,"HIGREEN,"
Dynemic Products Ltd.,DYNPRO,Dyes & Pigments,443.55,2,2024-03,114.53,556.26,2024-06,295.94,4.48,2024-03,122.59,,2.19,2,2023-03,0.81,-1.66,3.67,"DYNPRO,"
Indian Emulsifiers Ltd.,IEML,Chemicals,437.49,1,2024-03,23.6,461.1,2024-03,66.68,8.82,2024-03,49.58,,7.06,1,2023-03,1.69,48.7,26.12,"IEML,"
Poddar Pigments Ltd.,PODDARMENT,Dyes & Pigments,419.15,1,2024-03,,387.46,2024-06,375.9,29.56,2024-06,14.18,1.91,1.18,1,2023-03,0,8.95,12.23,"PODDARMENT,"
Amal Ltd.,506597,Chemicals,418.6,2,2024-03,23.71,442.31,2024-06,89.79,4.8,2024-06,87.17,,5.95,2,2023-03,0.51,-31.05,-12.1,"506597,"
Mangalam Organics Ltd.,MANORG,Chemicals,396.83,2,2024-03,173.09,567.73,2024-06,502.6,5.65,2024-06,70.22,,1.41,2,2023-03,0.69,-9.39,-4.07,"MANORG,"
Keltech Energies Ltd.,506528,Chemicals,396.49,1,2024-03,24.02,388.23,2024-06,441.6,21.28,2024-06,18.63,0.71,3.98,1,2024-03,0.24,21.48,25.93,"506528,"
Alufluoride Ltd.,524634,Chemicals,386.96,2,2024-03,16.45,394.77,2024-03,164.61,17.52,2024-03,21.91,,4.58,2,2023-03,0.34,20.21,24.53,"524634,"
Aries Agro Ltd.,ARIES,Fertilizers,367.57,2,2024-03,70.34,431.78,2024-03,519.51,18.4,2024-03,18.92,1.4,1.41,2,2023-03,0.39,6.82,14.59,"ARIES,"
Hindustan Organic Chemicals Ltd.,500449,Chemicals,358.77,2,2024-03,832.99,938.05,2024-06,617.79,-67.02,2024-06,0,0,-0.32,2,2023-03,-0.8,0,0,"500449,"
Lords Chloro Alkali Ltd.,LORDSCHLO,Chemicals,343.85,1,2024-03,36.85,346.85,2024-06,233.78,-2.52,2024-06,0,0,2.09,1,2023-03,0.09,37.28,45.88,"LORDSCHLO,"
Indian Toners & Developers Ltd.,523586,Chemicals,327.07,1,2024-03,0,303.63,2024-06,154.99,23.12,2024-06,14.15,2.98,1.53,1,2024-03,0,13.14,17.36,"523586,"
Rama Phosphates Ltd.,RAMAPHO,Fertilizers,325.91,1,2024-03,143.43,458.85,2024-03,603.17,-31.07,2024-03,0,,1.18,1,2024-03,0.52,-10.62,-6.7,"RAMAPHO,"
Vipul Organics Ltd.,530627,Dyes & Pigments,304.22,2,2024-03,28.29,330.29,2024-06,152,4,2024-06,76.05,,5.2,2,2023-03,0.54,3.55,6.62,"530627,"
Chemcrux Enterprises Ltd.,540395,Chemicals,299.95,2,2024-03,25.55,320.32,2024-03,78.46,8.45,2024-03,35.52,,4.08,2,2023-03,0.23,23.73,28.2,"540395,"
Par Drugs And Chemicals Ltd.,PAR,Chemicals,286.54,1,2024-03,,286.54,2024-06,95.31,14.56,2024-06,19.68,0.4,3.25,1,2023-03,0,17.29,23.2,"PAR,"
Oriental Carbon & Chemicals Ltd.,OCCL,Chemicals,281.92,2,2024-03,132.68,404.37,2024-06,357.55,33,2024-06,7.49,,0.44,2,2024-03,0.21,8,10.14,"OCCL,"
Paragon Fine And Speciality Chemical Ltd.,PARAGON,Chemicals,275.88,1,2024-03,8.69,284.57,2024-03,121.33,14.31,2024-03,19.28,,3.25,1,2023-03,1.13,56.89,36.58,"PARAGON,"
Infinium Pharmachem Ltd.,INFINIUM,Chemicals,269.28,1,2024-03,,261.1,2024-03,122.36,11.09,2024-03,24.27,,4.99,2,2023-03,1.3,55.06,36.74,"INFINIUM,"
India Gelatine & Chemicals Ltd.,531253,Chemicals,261.42,1,2024-03,7.88,263.47,2024-06,197.89,23.39,2024-06,11.18,0.19,1.64,1,2023-03,0.07,19.03,25.05,"531253,"
Hindcon Chemicals Ltd.,HINDCON,Chemicals,257.85,2,2024-03,,246.06,2024-06,60.15,5,2024-06,52.01,,4.92,2,2023-03,0.02,10.69,14.51,"HINDCON,"
Cochin Minerals & Rutile Ltd.,513353,Chemicals,253.22,1,2024-03,5.72,236.31,2024-06,322.02,12.28,2024-06,20.62,2.18,1.64,1,2024-03,0.04,5.83,26.62,"513353,"
Aksharchem (India) Ltd.,AKSHARCHEM,Dyes & Pigments,247.26,1,2024-03,51.82,296.48,2024-06,316.28,-12.15,2024-06,0,,0.95,1,2023-03,0.09,-0.34,0.86,"AKSHARCHEM,"
Kanchi Karpooram Ltd.,538896,Chemicals,243.87,2,2024-03,,194.75,2024-03,162.88,-0.28,2024-03,408.49,,1.24,2,2023-03,0,6.49,9.13,"538896,"
Indokem Ltd.,504092,Chemicals,238.61,2,2024-03,22.39,258.56,2024-03,151.84,-6.46,2024-03,0,0,,1,2023-03,0.46,0.89,4.38,"504092,"
Jaysynth Orgochem Ltd.,524592,Dyes & Pigments,237.97,2,2024-03,48.89,267.26,2024-03,211.78,12.29,2024-03,19.36,,,1,2023-03,-1.12,0,-388.59,"524592,"
Narmada Gelatines Ltd.,526739,Chemicals,227.62,1,2024-03,,205.46,2024-06,181.36,15,2024-06,15.17,1.11,2.02,1,2023-03,0,12.78,16.83,"526739,"
Deep Polymers Ltd.,541778,Chemicals,205.53,2,2024-03,35.72,241.25,2024-03,105.28,7.12,2024-03,28.78,0.84,2.41,2,2023-03,0.76,14.86,13.91,"541778,"
Arvee Laboratories (India) Ltd.,ARVEE,Chemicals,199.02,1,2024-03,1,192.48,2024-03,30.34,1.05,2024-03,189,6.2,6.84,1,2023-03,0.04,15.84,23.35,"ARVEE,"
IVP Ltd.,IVP,Chemicals,198.26,1,2024-03,89.32,285.5,2024-06,544.79,14.52,2024-06,13.65,0.46,1.49,1,2024-03,0.69,9.89,11.08,"IVP,"
Vital Chemtech Ltd.,VITAL,Chemicals,194.24,1,2024-03,12.96,207.21,2024-03,101.73,4.02,2024-03,48.28,,2.17,2,2023-03,0.32,15.45,14.89,"VITAL,"
Sikko Industries Ltd.,SIKKO,Pesticides & Agrochemicals,189.12,1,2024-03,5.89,195.01,2024-06,62.58,5.33,2024-06,35.49,1.8,6.38,1,2023-03,0.36,12.86,16.28,"SIKKO,"
Kesar Petroproducts Ltd.,524174,Chemicals,184.84,1,2024-03,62.8,226.76,2024-03,148.88,4.97,2024-03,37.19,,1.49,1,2023-03,0.55,0.51,1.61,"524174,"
Jocil Ltd.,JOCIL,Chemicals,182.32,1,2024-03,5.65,161.51,2024-06,810.77,2.44,2024-06,74.88,3.84,0.86,1,2023-03,0.01,4.88,6.67,"JOCIL,"
Polson Ltd.,507645,Chemicals,177.61,1,2024-03,34.76,211.34,2024-03,96.39,5.2,2024-03,34.17,,1.46,1,2023-03,0.43,4.28,7.28,"507645,"
Basant Agro Tech (India) Ltd.,524687,Fertilizers,175.36,1,2024-03,153.68,328.45,2024-06,417.98,4.2,2024-06,41.75,1.69,0.99,1,2023-03,0.74,11.34,11.63,"524687,"
Ducol Organics & Colours Ltd.,DUCOL,Paints,172.81,1,2024-03,20.36,193.16,2024-03,75.4,4.43,2024-03,39.01,0.59,2.91,1,2023-03,0.22,15,20.35,"DUCOL,"
Hindprakash Industries Ltd.,HPIL,Dyes & Pigments,169.99,2,2024-03,22.34,191.78,2024-03,99.5,1.53,2024-03,109.46,,3.39,2,2023-03,0.53,6.2,9.17,"HPIL,"
Ambey Laboratories Ltd.,AMBEY,Pesticides & Agrochemicals,156.17,1,2023-03,13.65,169.41,,,,2023-03,34.18,,2.27,1,2023-03,0.58,21.4,21.74,"AMBEY,"
Gujchem Distillers India Ltd.,506640,Chemicals,139.04,1,2024-03,22.01,161.05,2024-03,1.57,0.39,2024-03,356.52,22.38,8.25,1,2023-03,2.75,0.82,0.45,"506640,"
Ishan Dyes & Chemicals Ltd.,531109,Dyes & Pigments,137.3,1,2024-03,59.43,196.73,2024-03,76.67,0.12,2024-03,0,,1.35,1,2023-03,0.22,-1.34,0.36,"531109,"
Genpharmasec Ltd.,531592,Dyes & Pigments,129.02,2,2024-03,3.21,113.4,2024-03,30.41,-0.17,2024-03,0,,2,2,2024-03,0.05,-0.42,1.53,"531592,"
MCON Rasayan India Ltd.,MCON,Chemicals,127.12,1,2024-03,15.96,143.07,2024-03,42.13,2.24,2024-03,56.7,,9.5,1,2023-03,0.63,14.39,14.64,"MCON,"
Retina Paints Ltd.,543902,Paints,126.56,1,2024-03,6.45,133.01,2024-03,11.66,0.74,2024-03,170.1,,3.69,1,2023-03,0.34,4.05,6.45,"543902,"
Alkali Metals Ltd.,ALKALI,Chemicals,125.7,1,2024-03,18.2,143.67,2024-06,80.47,-2.31,2024-06,0,,2.66,1,2024-03,0.36,2.2,5.9,"ALKALI,"
Mysore Petro Chemicals Ltd.,506734,Chemicals,124.79,2,2024-03,0.51,118.99,2024-06,41.94,5.23,2024-06,10.63,0.44,0.56,2,2023-03,0,10.15,13.46,"506734,"
Vasundhara Rasayans Ltd.,538634,Chemicals,114.4,1,2024-03,1.95,116.35,2024-03,37.02,5.86,2024-03,19.53,,3.58,1,2023-03,0.15,23.12,28.78,"538634,"
Resonance Specialties Ltd.,524218,Chemicals,114.29,1,2024-03,4.12,116.24,2024-06,59.14,2.68,2024-06,42.6,,2.1,1,2024-03,0.08,5.71,7.9,"524218,"
Polychem Ltd.,506605,Chemicals,111.52,2,2024-03,0,106.47,2024-06,53.34,8.01,2024-06,15.67,1.06,2.6,2,2024-03,0,21.54,25.54,"506605,"
Deepak Chemtex Ltd.,544036,Chemicals,100.71,1,2024-03,1.54,102.25,2024-03,50.4,6.63,2024-03,15.18,,2.18,2,2023-03,0.09,50.32,59.8,"544036,"
Polylink Polymers (India) Ltd.,531454,Chemicals,99.1,1,2024-03,1.59,100.69,2024-06,82.41,2.33,2024-06,42.48,,3.45,1,2023-03,0.02,2.5,3.99,"531454,"
Archit Organosys Ltd.,524640,Chemicals,97.84,2,2024-03,25.66,119.28,2024-03,113.19,3.27,2024-03,29.87,,1.53,2,2023-03,0.5,34.94,34.18,"524640,"
Daikaffil Chemicals India Ltd.,530825,Chemicals,96,1,2024-03,,87.8,2024-06,0,-1.77,2024-06,0,,306.1,1,2023-03,0,-17.97,-19.87,"530825,"
Eiko Lifesciences Ltd.,540204,Chemicals,93.27,1,2024-03,,93.27,2024-03,27.93,0.75,2024-03,124.03,3.73,1.81,1,2023-03,0,2.65,3.77,"540204,"
AVSL Industries Ltd.,AVSL,Chemicals,92.79,1,2024-03,34.83,127.62,2024-03,137.35,2.24,2024-03,41.35,,2.81,1,2023-03,1.04,1.56,4.38,"AVSL,"
Seya Industries Ltd.,SEYAIND,Chemicals,92.36,1,2024-03,770.98,861.9,2024-03,8.06,-3.47,2024-03,0,,0.11,1,2023-03,0.93,-2.93,-1.62,"SEYAIND,"
Prolife Industries Ltd.,PROLIFE,Chemicals,92.12,1,2024-03,3.81,95.93,2024-03,56.82,8.76,2024-03,10.52,0.29,2.85,1,2023-03,0.06,23.87,29.93,"PROLIFE,"
Aimco Pesticides Ltd.,524288,Pesticides & Agrochemicals,91.3,2,2024-03,18.4,105.88,2024-03,207.27,-10.04,2024-03,0,,2.61,2,2023-03,0.27,-4.52,-0.72,"524288,"
Auro Impex & Chemicals Ltd.,AUROIMPEX,Chemicals,90.22,1,2024-03,29.36,119.58,2024-03,243.44,5.8,2024-03,15.55,,2.31,2,2023-03,2.78,41.23,20.78,"AUROIMPEX,"
Shivam Chemicals Ltd.,544165,Chemicals,87.48,1,2024-03,11.02,98.51,2024-03,136.34,2,2024-03,43.63,,1.9,2,2023-03,1.01,27.25,19.88,"544165,"
Agro Phos India Ltd.,AGROPHOS,Fertilizers,87.04,1,2024-03,28.71,115.05,2024-03,107.14,-5.26,2024-03,0,0,1.86,1,2023-03,0.52,10.11,13.31,"AGROPHOS,"
Mahickra Chemicals Ltd.,MAHICKRA,Chemicals,86.91,1,2024-03,13.44,100.35,2024-03,71.92,1.07,2024-03,80.92,,2.61,2,2023-03,0.31,10.55,13.38,"MAHICKRA,"
Sunil Healthcare Ltd.,537253,Chemicals,86.87,2,2024-03,66.15,149.41,2024-03,90.19,-1.79,2024-03,0,0,1.27,2,2023-03,0.66,13.36,16.11,"537253,"
Crop Life Science Ltd.,CLSL,Pesticides & Agrochemicals,79.79,1,2024-03,29.76,109.55,2024-03,198.61,6.04,2024-03,13.2,,1.19,1,2023-03,0.64,10.63,14.37,"CLSL,"
Kemistar Corporation Ltd.,531163,Chemicals,77.95,2,2024-03,6.92,84.87,2024-06,12.6,0.59,2024-06,132.12,,4.31,2,2023-03,0.16,4.98,6.02,"531163,"
Shreyas Intermediates Ltd.,526335,Dyes & Pigments,76.81,1,2024-03,7.74,84.55,2024-03,0,-1.57,2024-03,0,0,5.49,1,2023-03,0.4,-9.59,-5.42,"526335,"
Vadivarhe Speciality Chemicals Ltd.,VSCL,Chemicals,76.7,1,2024-03,26.18,102.88,2024-03,40.08,0.06,2024-03,0,,11.93,1,2023-03,4.19,19.6,8.73,"VSCL,"
Fundviser Capital (India) Ltd.,530197,Dyes & Pigments,75.89,1,2024-03,,75.89,2024-06,0.4,0.45,2024-06,169.78,15.59,6.41,1,2023-03,0,-0.16,-0.13,"530197,"
Super Crop Safe Ltd.,530883,Pesticides & Agrochemicals,71.7,1,2024-03,39.18,110.74,2024-06,35.63,2.38,2024-06,30.09,,2.53,1,2023-03,0.66,4.01,6.25,"530883,"
Ambani Orgochem Ltd.,AMBANIORGO,Chemicals,69.46,1,2024-03,55.06,124.52,2024-03,136.68,3,2024-03,23.13,8.1,1.76,2,2023-03,1.77,6.31,7.69,"AMBANIORGO,"
ARCL Organics Ltd.,543993,Chemicals,67.26,2,2024-03,28.87,81.07,2024-06,209.08,12.85,2024-06,5.23,0.09,0.99,2,2024-03,0.44,18.87,21,"543993,"
Hardcastle & Waud Manufacturing Company Ltd.,509597,Chemicals,67.23,1,2024-03,0,65.24,2024-06,5.86,3.14,2024-06,21.38,0.25,1.47,1,2024-03,0,5.98,7,"509597,"
Ushanti Colour Chem Ltd.,UCL,Chemicals,64.21,1,2024-03,5.75,69.97,2024-03,42.59,1.34,2024-03,47.92,,1.24,2,2023-03,0.87,2.61,2.18,"UCL,"
Aristo Bio-Tech and Lifescience Ltd.,ARISTO,Pesticides & Agrochemicals,62.73,1,2024-03,20.88,83.61,2024-03,245.15,3.9,2024-03,16.1,,1.87,1,2023-03,0.75,15.82,16.11,"ARISTO,"
Bhatia Colour Chem Ltd.,543497,Chemicals,61.17,1,2024-03,19.84,65.86,2024-03,114.48,3.45,2024-03,17.72,,0.98,1,2024-03,0.32,5.68,8.2,"543497,"
The Phosphate Company Ltd.,542123,Fertilizers,59.49,2,2024-03,20.24,72.98,2024-03,114.96,2,2024-03,29.65,1.17,0.7,2,2023-03,0.4,5.84,9.61,"542123,"
Medi-Caps Ltd.,523144,Chemicals,59.34,2,2024-03,,59.34,2024-06,27.16,-1.69,2024-06,0,0,0.49,2,2023-03,0,1.59,4.3,"523144,"
Teesta Agro Industries Ltd.,524204,Fertilizers,56.44,1,2024-06,12.71,69.15,2024-06,164.28,3.63,2024-06,15.55,3.26,0.51,1,2024-03,0.12,3.31,4.88,"524204,"
Camex Ltd.,524440,Dyes & Pigments,56.27,1,2024-03,7.62,52.84,2024-06,141.01,4.31,2024-06,13.04,6.69,1.35,1,2024-03,0.19,8.83,11.9,"524440,"
Crestchem Ltd.,526269,Chemicals,51.15,1,2024-03,0,51,2024-06,22.73,2.51,2024-03,23.83,0.34,10.44,1,2024-03,0,56.09,78.07,"526269,"
Haryana Leather Chemicals Ltd.,524080,Chemicals,50.48,1,2024-03,0.28,41.99,2024-06,47.76,4.3,2024-06,11.74,7.85,1.21,1,2023-03,0.02,5.17,7.11,"524080,"
Tecil Chemicals & Hydro Power Ltd.,TECILCHEM,Chemicals,50.18,1,2024-03,13.24,63.4,2024-06,0,-0.36,2024-06,0,,-2.57,1,2023-03,-0.68,0,0,"TECILCHEM,"
Yasons Chemex Care Ltd.,YCCL,Dyes & Pigments,46.14,1,2024-03,4.75,50.89,2024-03,47.68,1.24,2024-03,37.18,,1.18,1,2023-03,0.17,18.06,20.9,"YCCL,"
Yug Decor Ltd.,540550,Chemicals,45.31,1,2024-03,2.1,47.42,2024-03,28.06,1.3,2024-03,34.91,1.25,3.78,1,2023-03,0.36,16.62,20.15,"540550,"
Venlon Enterprises Ltd.,524038,Chemicals,44.35,1,2024-03,119.42,158.44,2024-03,8.03,-1.29,2024-03,0,,-0.41,1,2023-03,-1.16,0,-114.79,"524038,"
Sanginita Chemicals Ltd.,SANGINITA,Chemicals,43.1,1,2024-03,32.87,75.95,2024-06,172.56,0.73,2024-06,58.96,,0.76,1,2024-03,0.81,1.9,5.15,"SANGINITA,"
Shiva Global Agro Industries Ltd.,530433,Fertilizers,42.67,2,2024-03,109.38,148.79,2024-06,351.03,-29.63,2024-06,0,0,0.48,2,2023-03,1.16,5.24,8.18,"530433,"
Bhaskar Agrochemicals Ltd.,524534,Pesticides & Agrochemicals,37.12,1,2024-03,17.69,54.81,2024-03,66.65,1.74,2024-03,21.32,,2.68,1,2023-03,1.49,1.96,12.23,"524534,"
Machhar Industries Ltd.,543934,Chemicals,36.68,2,2024-03,1.14,35.23,,,,2024-03,63.49,,3,2,2024-03,0.09,4.92,7.3,"543934,"
TCM Ltd.,524156,Chemicals,34.91,2,2024-03,0.27,34.64,2024-03,32.23,-2.29,2024-03,0,,1.21,2,2023-03,0.05,-15.24,-12.55,"524156,"
Shree Hari Chemicals Export Ltd.,524336,Chemicals,33.59,1,2024-03,26.83,56.56,2024-06,139.39,2.34,2024-06,14.37,,1.66,1,2023-03,1.66,-71.36,-45.68,"524336,"
Vikas WSP Ltd.,519307,Chemicals,32.71,1,2024-03,306.67,333.84,2024-03,0,-26.62,2024-03,0,0,0.04,1,2022-03,0.35,-17.14,-12.96,"519307,"
Pentokey Organy (India) Ltd.,524210,Chemicals,30.17,1,2024-03,,24.69,2024-06,2.1,0.49,2024-06,61.81,1.43,3.24,1,2023-03,0,46.76,47.18,"524210,"
Sreechem Resins Ltd.,514248,Chemicals,28.04,1,2024-03,3.92,31.96,2024-03,52.97,2.34,2024-03,11.97,0.16,1.91,1,2023-03,0.33,7.4,10.27,"514248,"
Kothari Industrial Corporation Ltd.,509732,Fertilizers,27.67,2,2024-03,6.78,34.45,2024-03,13.64,40.32,2024-03,0.87,,-2.62,2,2023-03,-1.05,0,-100.5,"509732,"
Jayshree Chemicals Ltd.,506520,Chemicals,26.86,1,2023-09,0.38,19.76,2023-12,12.21,0.21,2024-03,0,0,2.63,2,2023-03,0.29,-1.36,-1.17,"506520,"
Vikas Proppant & Granite Ltd.,531518,Chemicals,25.73,1,2021-09,48.59,74.32,2021-12,1.55,-14.56,2021-12,0,,,1,2021-03,0.26,-5.9,-4.63,"531518,"
Caprolactam Chemicals Ltd.,507486,Chemicals,24.29,1,2024-03,5.86,30.15,2024-06,6.02,-0.37,2024-06,0,0,4.38,1,2023-03,1.06,62.62,40.26,"507486,"
Dynamic Industries Ltd.,524818,Dyes & Pigments,22.99,1,2024-03,15.04,37.79,2024-03,36.14,-0.3,2024-03,0,,0.49,1,2023-03,0.05,2.43,3.49,"524818,"
Omkar Speciality Chemicals Ltd.,OMKARCHEM,Chemicals,21.57,1,2022-03,225.51,246.75,2022-06,19.36,-13.22,2022-06,0,,,1,2021-03,-1.44,0,12.4,"OMKARCHEM,"
Asian Petroproducts & Exports Ltd.,524434,Chemicals,19.43,1,2024-03,3.72,23.16,2024-03,0,-1.04,2024-03,0,0,-6.57,1,2023-03,-0.83,0,18.62,"524434,"
Vivid Global Industries Ltd.,524576,Chemicals,18.14,1,2024-03,3.94,17.66,2024-06,38.6,0.57,2024-06,32.05,,1.21,1,2023-03,0.16,-1.36,2.37,"524576,"
Advance Petrochemicals Ltd.,506947,Chemicals,17.95,1,2024-03,8.97,26.92,2024-03,35.19,0.23,2024-03,83.08,1.34,4.93,1,2023-03,2.1,32.01,20.5,"506947,"
Rite Zone Chemcon India Ltd.,RITEZONE,Chemicals,17.34,1,2024-03,0.8,18.15,2024-03,26.72,1.13,2024-03,15.31,,1.33,1,2023-03,0.07,9.18,11.85,"RITEZONE,"
Lime Chemicals Ltd.,507759,Chemicals,17.01,1,2024-03,5.02,22.03,2024-03,10.46,-0.49,2024-03,0,,10.15,1,2023-03,2.66,340.43,42.58,"507759,"
Bohra Industries Ltd.,BOHRAIND,Fertilizers,16.96,1,2024-03,0.56,17.52,2024-03,0,-2.58,2024-03,0,,0.32,1,2022-03,0.38,-18.63,-3.96,"BOHRAIND,"
Organic Coatings Ltd.,531157,Dyes & Pigments,13.84,1,2024-03,10.85,24.69,2024-06,33.39,0.03,2024-06,494.19,,-34.47,1,2023-03,-64.99,-332.42,4.39,"531157,"
Span Divergent Ltd.,524727,Chemicals,13.18,2,2024-03,8.59,21.77,2024-03,12.33,0.78,2024-03,13.5,0.97,-6.4,2,2023-03,-3.5,0,-43.9,"524727,"
